event_id,timestamp,source_system,actor_user_id,session_id,operation,object_type,object_name,trip_id,vehicle_vin,rows_affected,success,client_app,ip_class
DBE_000651,2026-01-02T09:51:43,POSTGRES_DEMO,USR_0022,SES-44088,EXPORT,TABLE,user_privileges,,,3017,true,Metabase,CORP_NET
DBE_000652,2026-01-06T21:43:11,POSTGRES_DEMO,USR_0041,SES-81906,SELECT,TABLE,drivers,XANH_TRIP_6252,,1963,true,Airflow,VPN
DBE_000653,2026-01-02T01:24:49,POSTGRES_DEMO,USR_0016,SES-84465,UPDATE,TABLE,trips,XANH_TRIP_7088,,40,true,psql,UNKNOWN
DBE_000654,2026-01-15T06:16:34,POSTGRES_DEMO,USR_0020,SES-80325,SELECT,TABLE,trips,XANH_TRIP_7115,,225,true,DBeaver,UNKNOWN
DBE_000655,2026-01-13T12:29:26,POSTGRES_DEMO,USR_0023,SES-93441,SELECT,TABLE,trips,XANH_TRIP_0060,VF8VNF_0045,802,true,Metabase,UNKNOWN
DBE_000656,2026-01-11T21:10:14,POSTGRES_DEMO,USR_0051,SES-68490,GRANT,TABLE,customers,,,13,true,Airflow,VPN
DBE_000657,2026-01-12T16:49:28,POSTGRES_DEMO,USR_0034,SES-53908,EXPORT,TABLE,trips,XANH_TRIP_9598,VF8VNF_0015,300,true,Airflow,UNKNOWN
DBE_000658,2026-01-04T08:11:27,POSTGRES_DEMO,USR_0026,SES-59189,GRANT,TABLE,customers,,,14,true,Airflow,UNKNOWN
DBE_000659,2026-01-04T01:26:56,POSTGRES_DEMO,USR_0007,SES-65987,UPDATE,TABLE,drivers,XANH_TRIP_6937,VF8VNF_0048,33,true,DBeaver,VPN
DBE_000660,2026-01-09T11:02:45,POSTGRES_DEMO,USR_0025,SES-43747,SELECT,TABLE,customers,,,86,true,psql,UNKNOWN
DBE_000661,2026-01-10T18:52:58,POSTGRES_DEMO,USR_0041,SES-95317,UPDATE,TABLE,drivers,XANH_TRIP_1365,VF8VNF_0015,39,true,psql,CORP_NET
DBE_000662,2026-01-08T10:54:15,POSTGRES_DEMO,USR_0048,SES-31203,SELECT,TABLE,user_privileges,XANH_TRIP_3607,VF8VNF_0018,3209,true,Metabase,CORP_NET
DBE_000663,2026-01-09T08:32:32,POSTGRES_DEMO,USR_0055,SES-58353,GRANT,TABLE,user_privileges,,,25,true,DataTrustOS,UNKNOWN
DBE_000664,2026-01-04T19:24:11,POSTGRES_DEMO,USR_0056,SES-88363,SELECT,TABLE,user_privileges,XANH_TRIP_6803,VF8VNF_0016,4940,true,psql,CORP_NET
DBE_000665,2026-01-09T04:40:10,POSTGRES_DEMO,USR_0028,SES-56696,GRANT,TABLE,user_privileges,,,28,true,Airflow,UNKNOWN
DBE_000666,2026-01-04T17:22:01,POSTGRES_DEMO,USR_0012,SES-47267,UPDATE,TABLE,drivers,XANH_TRIP_7299,,40,true,DataTrustOS,UNKNOWN
DBE_000667,2026-01-03T21:41:27,POSTGRES_DEMO,USR_0012,SES-33464,GRANT,TABLE,trips,,,35,true,psql,VPN
DBE_000668,2026-01-12T12:25:44,POSTGRES_DEMO,USR_0020,SES-37594,SELECT,TABLE,user_privileges,,,642,true,DataTrustOS,CORP_NET
DBE_000669,2026-01-04T07:49:59,POSTGRES_DEMO,USR_0057,SES-46150,SELECT,TABLE,user_privileges,,,3331,true,psql,VPN
DBE_000670,2026-01-14T12:55:01,POSTGRES_DEMO,USR_0010,SES-99070,SELECT,TABLE,drivers,,,2813,true,DBeaver,VPN
DBE_000671,2026-01-11T08:09:53,POSTGRES_DEMO,USR_0041,SES-10524,SELECT,TABLE,user_privileges,XANH_TRIP_1836,VF8VNF_0032,4654,true,Metabase,CORP_NET
DBE_000672,2026-01-13T17:01:56,POSTGRES_DEMO,USR_0032,SES-52534,GRANT,TABLE,user_privileges,,,41,true,DBeaver,VPN
DBE_000673,2026-01-04T11:53:24,POSTGRES_DEMO,USR_0050,SES-92304,UPDATE,TABLE,customers,XANH_TRIP_6007,VF8VNF_0011,7,true,psql,CORP_NET
DBE_000674,2026-01-08T11:26:32,POSTGRES_DEMO,USR_0037,SES-97493,SELECT,TABLE,drivers,,,3420,true,Airflow,UNKNOWN
DBE_000675,2026-01-12T15:19:14,POSTGRES_DEMO,USR_0051,SES-10322,EXPORT,TABLE,customers,XANH_TRIP_5700,VF8VNF_0013,4427,true,psql,UNKNOWN
DBE_000676,2026-01-14T21:16:45,POSTGRES_DEMO,USR_0002,SES-41566,EXPORT,TABLE,trips,XANH_TRIP_4217,,2277,true,DataTrustOS,VPN
DBE_000677,2026-01-05T08:51:59,POSTGRES_DEMO,USR_0008,SES-67163,UPDATE,TABLE,user_privileges,XANH_TRIP_1188,VF8VNF_0053,23,true,Airflow,UNKNOWN
DBE_000678,2026-01-04T06:02:34,POSTGRES_DEMO,USR_0050,SES-58918,GRANT,TABLE,drivers,,,28,true,DBeaver,CORP_NET
DBE_000679,2026-01-13T05:15:41,POSTGRES_DEMO,USR_0011,SES-49001,EXPORT,TABLE,user_privileges,,,4081,true,psql,CORP_NET
DBE_000680,2026-01-13T12:36:56,POSTGRES_DEMO,USR_0013,SES-78337,SELECT,TABLE,customers,XANH_TRIP_9682,VF8VNF_0030,3338,true,DataTrustOS,UNKNOWN
DBE_000681,2026-01-15T16:09:04,POSTGRES_DEMO,USR_0059,SES-22104,EXPORT,TABLE,customers,XANH_TRIP_10068,VF8VNF_0011,3195,true,DataTrustOS,UNKNOWN
DBE_000682,2026-01-07T07:37:31,POSTGRES_DEMO,USR_0046,SES-55356,SELECT,TABLE,trips,XANH_TRIP_8954,,3061,false,psql,VPN
DBE_000683,2026-01-10T06:12:52,POSTGRES_DEMO,USR_0026,SES-21721,SELECT,TABLE,customers,XANH_TRIP_6988,VF8VNF_0047,1962,true,Metabase,CORP_NET
DBE_000684,2026-01-06T20:32:32,POSTGRES_DEMO,USR_0050,SES-22437,UPDATE,TABLE,customers,XANH_TRIP_0179,,36,true,DataTrustOS,CORP_NET
DBE_000685,2026-01-14T20:46:40,POSTGRES_DEMO,USR_0013,SES-31982,REVOKE,TABLE,customers,,,20,true,Metabase,CORP_NET
DBE_000686,2026-01-04T20:01:43,POSTGRES_DEMO,USR_0014,SES-13408,SELECT,TABLE,user_privileges,XANH_TRIP_8584,,4121,true,Airflow,CORP_NET
DBE_000687,2026-01-13T23:59:53,POSTGRES_DEMO,USR_0047,SES-94116,EXPORT,TABLE,trips,XANH_TRIP_2023,VF8VNF_0028,497,true,Airflow,CORP_NET
DBE_000688,2026-01-06T18:39:37,POSTGRES_DEMO,USR_0040,SES-88727,UPDATE,TABLE,user_privileges,,,46,true,DBeaver,UNKNOWN
DBE_000689,2026-01-07T16:24:40,POSTGRES_DEMO,USR_0034,SES-22850,SELECT,TABLE,drivers,,,3407,true,DataTrustOS,UNKNOWN
DBE_000690,2026-01-06T18:37:16,POSTGRES_DEMO,USR_0007,SES-15421,SELECT,TABLE,customers,,,4494,true,Metabase,VPN
DBE_000691,2026-01-09T06:09:25,POSTGRES_DEMO,USR_0052,SES-78828,SELECT,TABLE,customers,XANH_TRIP_4652,,3441,false,Airflow,UNKNOWN
DBE_000692,2026-01-05T15:34:08,POSTGRES_DEMO,USR_0049,SES-39254,GRANT,TABLE,user_privileges,,,45,true,DBeaver,UNKNOWN
DBE_000693,2026-01-03T20:28:11,POSTGRES_DEMO,USR_0010,SES-54484,EXPORT,TABLE,customers,XANH_TRIP_4947,VF8VNF_0053,1465,true,DataTrustOS,CORP_NET
DBE_000694,2026-01-04T12:08:40,POSTGRES_DEMO,USR_0034,SES-81874,REVOKE,TABLE,drivers,,,32,true,psql,UNKNOWN
DBE_000695,2026-01-07T13:54:59,POSTGRES_DEMO,USR_0057,SES-64672,REVOKE,TABLE,user_privileges,,,25,true,DataTrustOS,VPN
DBE_000696,2026-01-14T01:15:04,POSTGRES_DEMO,USR_0037,SES-66974,GRANT,TABLE,user_privileges,,,4,true,DataTrustOS,CORP_NET
DBE_000697,2026-01-13T05:55:15,POSTGRES_DEMO,USR_0007,SES-62653,SELECT,TABLE,user_privileges,XANH_TRIP_10019,,820,true,DBeaver,VPN
DBE_000698,2026-01-08T21:17:18,POSTGRES_DEMO,USR_0010,SES-70769,UPDATE,TABLE,customers,XANH_TRIP_4277,,33,true,Airflow,UNKNOWN
DBE_000699,2026-01-04T10:34:38,POSTGRES_DEMO,USR_0033,SES-77078,GRANT,TABLE,customers,,,22,true,Airflow,CORP_NET
DBE_000700,2026-01-14T04:06:35,POSTGRES_DEMO,USR_0048,SES-72640,REVOKE,TABLE,customers,,,37,true,DBeaver,VPN
DBE_000701,2026-01-12T19:01:34,POSTGRES_DEMO,USR_0043,SES-34115,SELECT,TABLE,customers,XANH_TRIP_8471,,1649,true,DBeaver,CORP_NET
DBE_000702,2026-01-06T02:09:15,POSTGRES_DEMO,USR_0045,SES-68596,UPDATE,TABLE,drivers,XANH_TRIP_7260,,24,true,psql,UNKNOWN
DBE_000703,2026-01-06T10:30:20,POSTGRES_DEMO,USR_0049,SES-84796,UPDATE,TABLE,user_privileges,XANH_TRIP_0074,VF8VNF_0059,10,true,psql,UNKNOWN
DBE_000704,2026-01-14T17:41:07,POSTGRES_DEMO,USR_0001,SES-51539,REVOKE,TABLE,drivers,,,34,true,Metabase,UNKNOWN
DBE_000705,2026-01-12T05:29:56,POSTGRES_DEMO,USR_0002,SES-96107,SELECT,TABLE,trips,XANH_TRIP_8814,VF8VNF_0036,710,true,psql,UNKNOWN
DBE_000706,2026-01-11T04:13:32,POSTGRES_DEMO,USR_0025,SES-78246,SELECT,TABLE,customers,XANH_TRIP_1883,VF8VNF_0038,2504,true,DataTrustOS,VPN
DBE_000707,2026-01-02T02:34:44,POSTGRES_DEMO,USR_0043,SES-76809,GRANT,TABLE,drivers,,,16,true,DBeaver,VPN
DBE_000708,2026-01-08T06:41:12,POSTGRES_DEMO,USR_0045,SES-43310,EXPORT,TABLE,trips,,,2899,true,DBeaver,UNKNOWN
DBE_000709,2026-01-09T11:36:09,POSTGRES_DEMO,USR_0059,SES-96340,SELECT,TABLE,user_privileges,XANH_TRIP_4761,,941,true,psql,CORP_NET
DBE_000710,2026-01-15T10:39:05,POSTGRES_DEMO,USR_0042,SES-19685,GRANT,TABLE,user_privileges,,,12,true,Airflow,UNKNOWN
DBE_000711,2026-01-08T17:17:44,POSTGRES_DEMO,USR_0053,SES-93891,SELECT,TABLE,customers,,,36,true,Metabase,CORP_NET
DBE_000712,2026-01-04T18:03:03,POSTGRES_DEMO,USR_0047,SES-40397,UPDATE,TABLE,drivers,,,39,true,Metabase,VPN
DBE_000713,2026-01-06T21:05:31,POSTGRES_DEMO,USR_0040,SES-42316,SELECT,TABLE,user_privileges,XANH_TRIP_4342,,124,true,psql,VPN
DBE_000714,2026-01-08T10:14:29,POSTGRES_DEMO,USR_0034,SES-71756,REVOKE,TABLE,trips,,,35,true,Metabase,CORP_NET
DBE_000715,2026-01-01T16:57:12,POSTGRES_DEMO,USR_0010,SES-68203,REVOKE,TABLE,user_privileges,,,46,true,psql,CORP_NET
DBE_000716,2026-01-05T08:08:14,POSTGRES_DEMO,USR_0047,SES-51212,GRANT,TABLE,user_privileges,,,50,true,DataTrustOS,UNKNOWN
DBE_000717,2026-01-05T06:06:54,POSTGRES_DEMO,USR_0023,SES-43202,SELECT,TABLE,user_privileges,XANH_TRIP_6938,,836,true,DataTrustOS,VPN
DBE_000718,2026-01-05T06:17:22,POSTGRES_DEMO,USR_0055,SES-29061,UPDATE,TABLE,user_privileges,,,38,true,Metabase,VPN
DBE_000719,2026-01-02T00:48:04,POSTGRES_DEMO,USR_0012,SES-61720,GRANT,TABLE,drivers,,,8,true,DBeaver,CORP_NET
DBE_000720,2026-01-04T09:20:50,POSTGRES_DEMO,USR_0050,SES-34188,SELECT,TABLE,user_privileges,XANH_TRIP_7960,VF8VNF_0008,3918,true,DBeaver,UNKNOWN
DBE_000721,2026-01-12T14:01:55,POSTGRES_DEMO,USR_0059,SES-76272,SELECT,TABLE,trips,XANH_TRIP_6979,VF8VNF_0015,1668,true,Airflow,CORP_NET
DBE_000722,2026-01-04T09:00:28,POSTGRES_DEMO,USR_0001,SES-49640,REVOKE,TABLE,customers,,,13,true,psql,CORP_NET
DBE_000723,2026-01-13T20:51:00,POSTGRES_DEMO,USR_0057,SES-66927,REVOKE,TABLE,user_privileges,,,33,true,DBeaver,UNKNOWN
DBE_000724,2026-01-15T12:22:54,POSTGRES_DEMO,USR_0012,SES-33736,GRANT,TABLE,customers,,,28,true,Airflow,VPN
DBE_000725,2026-01-09T03:08:23,POSTGRES_DEMO,USR_0007,SES-52401,SELECT,TABLE,user_privileges,,,32,true,DBeaver,VPN
DBE_000726,2026-01-11T03:31:27,POSTGRES_DEMO,USR_0017,SES-76278,GRANT,TABLE,drivers,,,12,true,Metabase,CORP_NET
DBE_000727,2026-01-13T07:22:55,POSTGRES_DEMO,USR_0022,SES-80871,EXPORT,TABLE,drivers,,,1880,true,DataTrustOS,UNKNOWN
DBE_000728,2026-01-13T11:38:09,POSTGRES_DEMO,USR_0006,SES-23431,UPDATE,TABLE,customers,XANH_TRIP_3723,VF8VNF_0018,20,true,Metabase,VPN
DBE_000729,2026-01-02T12:15:59,POSTGRES_DEMO,USR_0037,SES-35484,SELECT,TABLE,customers,XANH_TRIP_4949,VF8VNF_0020,742,true,DBeaver,CORP_NET
DBE_000730,2026-01-06T04:17:40,POSTGRES_DEMO,USR_0048,SES-78036,SELECT,TABLE,user_privileges,XANH_TRIP_7933,VF8VNF_0022,3504,true,Airflow,UNKNOWN
DBE_000731,2026-01-13T01:41:38,POSTGRES_DEMO,USR_0031,SES-87424,EXPORT,TABLE,trips,,,4536,true,psql,UNKNOWN
DBE_000732,2026-01-03T03:00:52,POSTGRES_DEMO,USR_0054,SES-69263,SELECT,TABLE,trips,,,871,true,DataTrustOS,CORP_NET
DBE_000733,2026-01-10T11:09:03,POSTGRES_DEMO,USR_0006,SES-15726,GRANT,TABLE,customers,,,32,true,psql,CORP_NET
DBE_000734,2026-01-06T16:57:16,POSTGRES_DEMO,USR_0045,SES-92225,SELECT,TABLE,user_privileges,XANH_TRIP_8183,,1088,true,Airflow,CORP_NET
DBE_000735,2026-01-09T20:52:34,POSTGRES_DEMO,USR_0017,SES-48827,UPDATE,TABLE,drivers,,,5,true,DBeaver,UNKNOWN
DBE_000736,2026-01-01T06:25:00,POSTGRES_DEMO,USR_0045,SES-29734,EXPORT,TABLE,customers,XANH_TRIP_8429,VF8VNF_0045,4619,true,Airflow,VPN
DBE_000737,2026-01-10T02:04:50,POSTGRES_DEMO,USR_0032,SES-88817,SELECT,TABLE,trips,,,4280,true,psql,VPN
DBE_000738,2026-01-03T01:48:33,POSTGRES_DEMO,USR_0046,SES-13849,SELECT,TABLE,trips,XANH_TRIP_5560,VF8VNF_0036,2647,true,psql,CORP_NET
DBE_000739,2026-01-08T10:51:39,POSTGRES_DEMO,USR_0021,SES-40861,REVOKE,TABLE,drivers,,,17,true,psql,VPN
DBE_000740,2026-01-10T08:21:50,POSTGRES_DEMO,USR_0022,SES-73837,SELECT,TABLE,user_privileges,XANH_TRIP_4260,VF8VNF_0026,1401,true,psql,VPN
DBE_000741,2026-01-08T05:47:33,POSTGRES_DEMO,USR_0050,SES-50510,UPDATE,TABLE,drivers,XANH_TRIP_2903,VF8VNF_0031,24,true,psql,VPN
DBE_000742,2026-01-12T05:40:57,POSTGRES_DEMO,USR_0060,SES-23428,UPDATE,TABLE,drivers,XANH_TRIP_5887,,4,true,Airflow,CORP_NET
DBE_000743,2026-01-13T18:25:06,POSTGRES_DEMO,USR_0036,SES-55995,GRANT,TABLE,drivers,,,36,true,DBeaver,CORP_NET
DBE_000744,2026-01-07T00:37:38,POSTGRES_DEMO,USR_0055,SES-76599,UPDATE,TABLE,drivers,XANH_TRIP_4374,VF8VNF_0015,42,true,psql,CORP_NET
DBE_000745,2026-01-13T01:50:17,POSTGRES_DEMO,USR_0017,SES-95384,SELECT,TABLE,drivers,,,2303,true,Airflow,CORP_NET
DBE_000746,2026-01-06T01:09:18,POSTGRES_DEMO,USR_0032,SES-37282,SELECT,TABLE,trips,,,4247,true,DBeaver,UNKNOWN
DBE_000747,2026-01-13T07:44:06,POSTGRES_DEMO,USR_0028,SES-68872,GRANT,TABLE,trips,,,39,true,Metabase,UNKNOWN
DBE_000748,2026-01-08T07:46:01,POSTGRES_DEMO,USR_0049,SES-11536,SELECT,TABLE,trips,XANH_TRIP_5432,,4051,true,DBeaver,CORP_NET
DBE_000749,2026-01-02T23:34:39,POSTGRES_DEMO,USR_0056,SES-85246,SELECT,TABLE,trips,,,2704,true,psql,UNKNOWN
DBE_000750,2026-01-10T03:19:27,POSTGRES_DEMO,USR_0001,SES-94030,EXPORT,TABLE,trips,,,21,true,Metabase,CORP_NET
DBE_000751,2026-01-11T23:10:55,POSTGRES_DEMO,USR_0033,SES-65478,SELECT,TABLE,customers,XANH_TRIP_3660,,2811,true,psql,CORP_NET
DBE_000752,2026-01-05T18:08:38,POSTGRES_DEMO,USR_0030,SES-57120,SELECT,TABLE,drivers,XANH_TRIP_7597,,3426,true,Airflow,CORP_NET
DBE_000753,2026-01-11T08:31:22,POSTGRES_DEMO,USR_0053,SES-51868,EXPORT,TABLE,user_privileges,XANH_TRIP_0055,VF8VNF_0001,1248,true,psql,CORP_NET
DBE_000754,2026-01-11T22:53:36,POSTGRES_DEMO,USR_0001,SES-75898,SELECT,TABLE,trips,XANH_TRIP_9465,,4897,true,DataTrustOS,CORP_NET
DBE_000755,2026-01-13T10:14:42,POSTGRES_DEMO,USR_0019,SES-31870,SELECT,TABLE,drivers,XANH_TRIP_7562,VF8VNF_0020,1549,true,psql,CORP_NET
DBE_000756,2026-01-03T01:59:16,POSTGRES_DEMO,USR_0030,SES-87555,SELECT,TABLE,trips,XANH_TRIP_6440,,1267,true,Airflow,UNKNOWN
DBE_000757,2026-01-14T12:04:55,POSTGRES_DEMO,USR_0040,SES-39703,EXPORT,TABLE,drivers,XANH_TRIP_6446,,1278,true,DataTrustOS,CORP_NET
DBE_000758,2026-01-10T23:31:20,POSTGRES_DEMO,USR_0008,SES-14513,REVOKE,TABLE,trips,,,24,true,DBeaver,CORP_NET
DBE_000759,2026-01-15T14:38:52,POSTGRES_DEMO,USR_0035,SES-35232,SELECT,TABLE,drivers,XANH_TRIP_5870,VF8VNF_0054,1671,true,DataTrustOS,UNKNOWN
DBE_000760,2026-01-12T13:05:28,POSTGRES_DEMO,USR_0004,SES-84442,UPDATE,TABLE,drivers,XANH_TRIP_5797,,42,true,DataTrustOS,VPN
DBE_000761,2026-01-11T04:18:08,POSTGRES_DEMO,USR_0002,SES-27090,SELECT,TABLE,customers,XANH_TRIP_8890,,1509,true,DBeaver,VPN
DBE_000762,2026-01-11T22:24:47,POSTGRES_DEMO,USR_0036,SES-45967,SELECT,TABLE,customers,XANH_TRIP_8530,VF8VNF_0047,943,true,Metabase,VPN
DBE_000763,2026-01-01T21:21:19,POSTGRES_DEMO,USR_0026,SES-50810,SELECT,TABLE,trips,,,1821,true,Airflow,CORP_NET
DBE_000764,2026-01-06T12:59:15,POSTGRES_DEMO,USR_0047,SES-29559,GRANT,TABLE,customers,,,42,true,DBeaver,VPN
DBE_000765,2026-01-13T08:23:48,POSTGRES_DEMO,USR_0028,SES-46705,SELECT,TABLE,customers,XANH_TRIP_3069,VF8VNF_0018,1373,true,Airflow,UNKNOWN
DBE_000766,2026-01-05T15:05:51,POSTGRES_DEMO,USR_0017,SES-40112,SELECT,TABLE,drivers,XANH_TRIP_8900,,3460,true,Metabase,CORP_NET
DBE_000767,2026-01-06T01:33:33,POSTGRES_DEMO,USR_0043,SES-36883,EXPORT,TABLE,user_privileges,XANH_TRIP_2305,,3176,true,DBeaver,CORP_NET
DBE_000768,2026-01-12T02:14:33,POSTGRES_DEMO,USR_0048,SES-90143,GRANT,TABLE,drivers,,,14,true,Airflow,CORP_NET
DBE_000769,2026-01-12T12:31:50,POSTGRES_DEMO,USR_0054,SES-42794,SELECT,TABLE,drivers,XANH_TRIP_1927,,121,true,Metabase,CORP_NET
DBE_000770,2026-01-13T04:37:24,POSTGRES_DEMO,USR_0012,SES-34914,GRANT,TABLE,customers,,,26,true,Airflow,CORP_NET
DBE_000771,2026-01-03T19:30:26,POSTGRES_DEMO,USR_0059,SES-80518,SELECT,TABLE,trips,,,2725,true,Airflow,CORP_NET
DBE_000772,2026-01-13T08:58:32,POSTGRES_DEMO,USR_0053,SES-85353,GRANT,TABLE,user_privileges,,,29,true,Metabase,UNKNOWN
DBE_000773,2026-01-02T23:03:06,POSTGRES_DEMO,USR_0060,SES-41566,SELECT,TABLE,customers,XANH_TRIP_8338,,1027,true,DataTrustOS,VPN
DBE_000774,2026-01-02T00:47:34,POSTGRES_DEMO,USR_0050,SES-72303,SELECT,TABLE,customers,XANH_TRIP_4577,VF8VNF_0037,2996,true,DataTrustOS,UNKNOWN
DBE_000775,2026-01-03T08:35:19,POSTGRES_DEMO,USR_0003,SES-38203,GRANT,TABLE,user_privileges,,,15,true,DataTrustOS,CORP_NET
DBE_000776,2026-01-04T21:03:08,POSTGRES_DEMO,USR_0011,SES-75454,EXPORT,TABLE,user_privileges,XANH_TRIP_6001,,2404,true,DataTrustOS,UNKNOWN
DBE_000777,2026-01-13T21:36:34,POSTGRES_DEMO,USR_0002,SES-64953,REVOKE,TABLE,user_privileges,,,50,true,Airflow,CORP_NET
DBE_000778,2026-01-15T00:20:06,POSTGRES_DEMO,USR_0011,SES-84482,EXPORT,TABLE,customers,XANH_TRIP_7931,VF8VNF_0010,4847,true,Airflow,UNKNOWN
DBE_000779,2026-01-02T13:19:02,POSTGRES_DEMO,USR_0015,SES-99359,GRANT,TABLE,drivers,,,26,true,Metabase,UNKNOWN
DBE_000780,2026-01-13T13:05:55,POSTGRES_DEMO,USR_0005,SES-31391,UPDATE,TABLE,drivers,,,49,true,DataTrustOS,VPN
DBE_000781,2026-01-03T14:42:10,POSTGRES_DEMO,USR_0049,SES-84380,GRANT,TABLE,customers,,,13,true,Metabase,CORP_NET
DBE_000782,2026-01-13T13:33:54,POSTGRES_DEMO,USR_0028,SES-77024,SELECT,TABLE,customers,XANH_TRIP_4395,VF8VNF_0057,3752,true,DBeaver,CORP_NET
DBE_000783,2026-01-10T23:00:39,POSTGRES_DEMO,USR_0025,SES-78574,SELECT,TABLE,user_privileges,,,1474,true,Airflow,UNKNOWN
DBE_000784,2026-01-11T16:03:08,POSTGRES_DEMO,USR_0060,SES-77176,EXPORT,TABLE,user_privileges,XANH_TRIP_8016,VF8VNF_0050,2523,true,DataTrustOS,UNKNOWN
DBE_000785,2026-01-07T03:36:53,POSTGRES_DEMO,USR_0043,SES-82074,GRANT,TABLE,customers,,,16,true,Airflow,VPN
DBE_000786,2026-01-03T05:04:31,POSTGRES_DEMO,USR_0003,SES-32852,GRANT,TABLE,user_privileges,,,15,true,Metabase,VPN
DBE_000787,2026-01-11T16:26:59,POSTGRES_DEMO,USR_0039,SES-46681,EXPORT,TABLE,customers,XANH_TRIP_9869,VF8VNF_0016,3125,true,DataTrustOS,VPN
DBE_000788,2026-01-08T15:50:44,POSTGRES_DEMO,USR_0005,SES-57362,EXPORT,TABLE,trips,XANH_TRIP_4723,,1978,true,Airflow,CORP_NET
DBE_000789,2026-01-05T10:02:47,POSTGRES_DEMO,USR_0054,SES-34155,SELECT,TABLE,customers,XANH_TRIP_2076,,3461,true,Metabase,VPN
DBE_000790,2026-01-04T15:19:00,POSTGRES_DEMO,USR_0003,SES-51434,UPDATE,TABLE,customers,XANH_TRIP_3886,VF8VNF_0051,5,true,DataTrustOS,VPN
DBE_000791,2026-01-10T21:46:57,POSTGRES_DEMO,USR_0017,SES-60083,UPDATE,TABLE,trips,,,21,true,DBeaver,CORP_NET
DBE_000792,2026-01-15T11:08:56,POSTGRES_DEMO,USR_0047,SES-57971,EXPORT,TABLE,trips,XANH_TRIP_2962,VF8VNF_0030,927,true,Airflow,UNKNOWN
DBE_000793,2026-01-02T14:43:02,POSTGRES_DEMO,USR_0043,SES-22401,SELECT,TABLE,customers,XANH_TRIP_8384,VF8VNF_0049,2779,true,Metabase,CORP_NET
DBE_000794,2026-01-02T06:17:46,POSTGRES_DEMO,USR_0003,SES-60921,GRANT,TABLE,customers,,,49,false,Airflow,CORP_NET
DBE_000795,2026-01-02T11:41:40,POSTGRES_DEMO,USR_0022,SES-13526,REVOKE,TABLE,user_privileges,,,34,true,DBeaver,CORP_NET
DBE_000796,2026-01-09T10:45:17,POSTGRES_DEMO,USR_0012,SES-20200,UPDATE,TABLE,drivers,XANH_TRIP_9872,VF8VNF_0048,44,true,DBeaver,UNKNOWN
DBE_000797,2026-01-11T21:05:06,POSTGRES_DEMO,USR_0037,SES-59029,SELECT,TABLE,trips,XANH_TRIP_3798,VF8VNF_0055,864,true,DataTrustOS,VPN
DBE_000798,2026-01-12T01:36:15,POSTGRES_DEMO,USR_0002,SES-58312,UPDATE,TABLE,user_privileges,XANH_TRIP_0700,VF8VNF_0058,7,true,DBeaver,UNKNOWN
DBE_000799,2026-01-14T16:45:10,POSTGRES_DEMO,USR_0019,SES-20151,SELECT,TABLE,trips,XANH_TRIP_9300,,1978,true,Metabase,UNKNOWN
DBE_000800,2026-01-02T05:32:33,POSTGRES_DEMO,USR_0036,SES-21437,SELECT,TABLE,user_privileges,XANH_TRIP_2192,,2545,true,Metabase,UNKNOWN
DBE_000801,2026-01-11T06:19:12,POSTGRES_DEMO,USR_0021,SES-89809,SELECT,TABLE,customers,XANH_TRIP_2154,,4286,true,DataTrustOS,VPN
DBE_000802,2026-01-04T04:19:03,POSTGRES_DEMO,USR_0012,SES-51457,SELECT,TABLE,customers,XANH_TRIP_8097,,2658,true,DataTrustOS,VPN
DBE_000803,2026-01-15T03:57:46,POSTGRES_DEMO,USR_0033,SES-69350,GRANT,TABLE,trips,,,15,true,psql,VPN
DBE_000804,2026-01-02T21:17:53,POSTGRES_DEMO,USR_0037,SES-72262,SELECT,TABLE,trips,XANH_TRIP_1485,VF8VNF_0047,1200,true,DBeaver,UNKNOWN
DBE_000805,2026-01-09T04:18:34,POSTGRES_DEMO,USR_0017,SES-26331,SELECT,TABLE,customers,,,2483,true,Airflow,CORP_NET
DBE_000806,2026-01-07T05:10:01,POSTGRES_DEMO,USR_0013,SES-30958,UPDATE,TABLE,user_privileges,XANH_TRIP_3656,VF8VNF_0034,20,true,DBeaver,CORP_NET
DBE_000807,2026-01-01T10:03:23,POSTGRES_DEMO,USR_0003,SES-37844,UPDATE,TABLE,trips,,,23,true,psql,VPN
DBE_000808,2026-01-03T02:22:59,POSTGRES_DEMO,USR_0002,SES-35277,EXPORT,TABLE,customers,XANH_TRIP_2615,,1703,true,DBeaver,UNKNOWN
DBE_000809,2026-01-02T04:25:56,POSTGRES_DEMO,USR_0015,SES-20204,REVOKE,TABLE,trips,,,26,true,Airflow,UNKNOWN
DBE_000810,2026-01-09T09:35:10,POSTGRES_DEMO,USR_0055,SES-99896,SELECT,TABLE,drivers,,,1716,true,Airflow,UNKNOWN
DBE_000811,2026-01-13T16:59:47,POSTGRES_DEMO,USR_0033,SES-57329,SELECT,TABLE,user_privileges,XANH_TRIP_0346,VF8VNF_0021,3043,true,DataTrustOS,UNKNOWN
DBE_000812,2026-01-11T17:40:58,POSTGRES_DEMO,USR_0053,SES-80489,SELECT,TABLE,trips,XANH_TRIP_2167,VF8VNF_0032,3179,true,Airflow,UNKNOWN
DBE_000813,2026-01-01T06:36:04,POSTGRES_DEMO,USR_0015,SES-25021,SELECT,TABLE,drivers,XANH_TRIP_4324,VF8VNF_0029,4296,true,psql,UNKNOWN
