evidence_id,evidence_type,source_system,source_event_id,captured_at,actor_user_id,request_id,run_id,trip_id,integrity_hash_sha256_demo,raw_reference
EVD_000558,PIPELINE,AIRFLOW_DEMO,RUN_000078,2026-01-09T20:27:25,,,RUN_000078,,6db46dee672c5258aa355fd9eae79efb,pipeline_runs.csv#RUN_000078
EVD_000559,PIPELINE,AIRFLOW_DEMO,RUN_000051,2026-01-05T20:54:12,,,RUN_000051,,d8f0714dbd215b6984f2d3f9ab523c08,pipeline_runs.csv#RUN_000051
EVD_000560,PIPELINE,AIRFLOW_DEMO,RUN_000088,2026-01-03T04:31:39,,,RUN_000088,,272f1ebc08a65853982ceefbcb2f5967,pipeline_runs.csv#RUN_000088
EVD_000561,PIPELINE,AIRFLOW_DEMO,RUN_000063,2026-01-14T11:49:10,,,RUN_000063,,a4962dc5f791550692e0121d6e0376fe,pipeline_runs.csv#RUN_000063
EVD_000562,PIPELINE,AIRFLOW_DEMO,RUN_000025,2026-01-12T08:00:22,,,RUN_000025,,04a81c685a445fa5bfc88ea61145c6e0,pipeline_runs.csv#RUN_000025
EVD_000563,PIPELINE,AIRFLOW_DEMO,RUN_000019,2026-01-14T23:54:28,,,RUN_000019,,59a318a3e6f156a7b749eb606d324f5c,pipeline_runs.csv#RUN_000019
EVD_000564,PIPELINE,AIRFLOW_DEMO,RUN_000030,2026-01-12T06:44:34,,,RUN_000030,,18d7f3cbe66a50eeb0f2f5162bb71e41,pipeline_runs.csv#RUN_000030
EVD_000565,PIPELINE,AIRFLOW_DEMO,RUN_000081,2026-01-11T17:39:59,,,RUN_000081,,1b32f95a949851c1bf98e64ed933fff1,pipeline_runs.csv#RUN_000081
EVD_000566,PIPELINE,AIRFLOW_DEMO,RUN_000101,2026-01-04T06:40:52,,,RUN_000101,,09b302a6b7bb56159d8e53d6917c5dcf,pipeline_runs.csv#RUN_000101
EVD_000567,PIPELINE,AIRFLOW_DEMO,RUN_000077,2026-01-08T23:24:05,,,RUN_000077,,c9a235e6e97c5c98a9f0f620aee14f53,pipeline_runs.csv#RUN_000077
EVD_000568,PIPELINE,AIRFLOW_DEMO,RUN_000118,2026-01-11T21:27:05,,,RUN_000118,,8902d42433df5966893e4b45fb5d42b9,pipeline_runs.csv#RUN_000118
EVD_000569,PIPELINE,AIRFLOW_DEMO,RUN_000120,2026-01-06T21:43:03,,,RUN_000120,,ebbada34424d53b28c941d66e8ae6b3d,pipeline_runs.csv#RUN_000120
EVD_000570,PIPELINE,AIRFLOW_DEMO,RUN_000050,2026-01-08T13:12:23,,,RUN_000050,,3ae09e8537a05f019e659bf048af5a3f,pipeline_runs.csv#RUN_000050
EVD_000571,PIPELINE,AIRFLOW_DEMO,RUN_000055,2026-01-04T09:24:55,,,RUN_000055,,1dfd408c80555b149ec5ed28de4d1788,pipeline_runs.csv#RUN_000055
EVD_000572,PIPELINE,AIRFLOW_DEMO,RUN_000068,2026-01-14T21:39:15,,,RUN_000068,,ad6a2daf253b53f681c1973947b21f9f,pipeline_runs.csv#RUN_000068
EVD_000573,PIPELINE,AIRFLOW_DEMO,RUN_000083,2026-01-11T21:15:45,,,RUN_000083,,b6d46af76851529f80522e2746f31dd1,pipeline_runs.csv#RUN_000083
EVD_000574,PIPELINE,AIRFLOW_DEMO,RUN_000036,2026-01-05T15:08:47,,,RUN_000036,,71362e53f35d57938e343b92f8695010,pipeline_runs.csv#RUN_000036
EVD_000575,PIPELINE,AIRFLOW_DEMO,RUN_000054,2026-01-08T19:18:05,,,RUN_000054,,406f0dab8fbc5055b06bf859a7ee329c,pipeline_runs.csv#RUN_000054
EVD_000576,PIPELINE,AIRFLOW_DEMO,RUN_000033,2026-01-07T19:02:59,,,RUN_000033,,a1082e218b4952d49f5dfad136a7677a,pipeline_runs.csv#RUN_000033
EVD_000577,PIPELINE,AIRFLOW_DEMO,RUN_000009,2026-01-01T23:37:26,,,RUN_000009,,95acf906cfec511eb458c3c74f36af35,pipeline_runs.csv#RUN_000009
EVD_000578,PIPELINE,AIRFLOW_DEMO,RUN_000052,2026-01-08T15:23:30,,,RUN_000052,,92e69646b5b45df5b23ee112379e3190,pipeline_runs.csv#RUN_000052
EVD_000579,PIPELINE,AIRFLOW_DEMO,RUN_000112,2026-01-11T23:13:26,,,RUN_000112,,83b4e69c13495e258a9ea5d611132f48,pipeline_runs.csv#RUN_000112
EVD_000580,PIPELINE,AIRFLOW_DEMO,RUN_000047,2026-01-11T00:20:54,,,RUN_000047,,bd9eb4099cc75a17aba7cb46508bd07f,pipeline_runs.csv#RUN_000047
EVD_000581,PIPELINE,AIRFLOW_DEMO,RUN_000098,2026-01-04T02:02:29,,,RUN_000098,,37b4ad6408e9545ab772292ce5819e00,pipeline_runs.csv#RUN_000098
EVD_000582,PIPELINE,AIRFLOW_DEMO,RUN_000111,2026-01-08T03:48:13,,,RUN_000111,,41c6e1498437512dbb495915c2b90621,pipeline_runs.csv#RUN_000111
EVD_000583,PIPELINE,AIRFLOW_DEMO,RUN_000032,2026-01-14T08:03:25,,,RUN_000032,,b43eea0805355b2bb13b33a052203f18,pipeline_runs.csv#RUN_000032
EVD_000584,PIPELINE,AIRFLOW_DEMO,RUN_000084,2026-01-06T04:58:28,,,RUN_000084,,25a39e9f53875ebdb25b92c35b640696,pipeline_runs.csv#RUN_000084
EVD_000585,PIPELINE,AIRFLOW_DEMO,RUN_000041,2026-01-03T00:47:32,,,RUN_000041,,8406a6ea80ad522aaf9ee67b21b5e662,pipeline_runs.csv#RUN_000041
EVD_000586,PIPELINE,AIRFLOW_DEMO,RUN_000022,2026-01-06T02:07:02,,,RUN_000022,,dfef4fdbdada53338deac115f786198c,pipeline_runs.csv#RUN_000022
EVD_000587,PIPELINE,AIRFLOW_DEMO,RUN_000107,2026-01-06T05:42:04,,,RUN_000107,,ae87eec32e2d5ce3af8d41117a17b00a,pipeline_runs.csv#RUN_000107
EVD_000588,PIPELINE,AIRFLOW_DEMO,RUN_000082,2026-01-09T05:39:54,,,RUN_000082,,99359690fc7a524098de9d55eaa5b948,pipeline_runs.csv#RUN_000082
EVD_000589,PIPELINE,AIRFLOW_DEMO,RUN_000010,2026-01-06T07:41:28,,,RUN_000010,,e64bde2ec0f95ae0ab8b9c7d170171ad,pipeline_runs.csv#RUN_000010
EVD_000590,PIPELINE,AIRFLOW_DEMO,RUN_000014,2026-01-14T22:23:45,,,RUN_000014,,d877c2916e4e53e8b1827de56345ae4a,pipeline_runs.csv#RUN_000014
EVD_000591,PIPELINE,AIRFLOW_DEMO,RUN_000090,2026-01-10T22:53:38,,,RUN_000090,,f6becc5edd2255af91fe90863d406162,pipeline_runs.csv#RUN_000090
EVD_000592,PIPELINE,AIRFLOW_DEMO,RUN_000109,2026-01-11T09:56:19,,,RUN_000109,,b397185dd4505fad9c4365011c3e2e18,pipeline_runs.csv#RUN_000109
EVD_000593,PIPELINE,AIRFLOW_DEMO,RUN_000018,2026-01-01T07:12:56,,,RUN_000018,,6d3497d2f9a5573c9f6a67046b880e84,pipeline_runs.csv#RUN_000018
EVD_000594,PIPELINE,AIRFLOW_DEMO,RUN_000092,2026-01-10T20:04:20,,,RUN_000092,,632cc8872beb54cbba55db9f74e50ce6,pipeline_runs.csv#RUN_000092
EVD_000595,PIPELINE,AIRFLOW_DEMO,RUN_000013,2026-01-01T12:36:45,,,RUN_000013,,4b68f05daad25049bf34e33d8a0b129b,pipeline_runs.csv#RUN_000013
EVD_000596,PIPELINE,AIRFLOW_DEMO,RUN_000008,2026-01-11T04:38:16,,,RUN_000008,,f2927b49853a5eeea9a2366922ad8b1a,pipeline_runs.csv#RUN_000008
EVD_000597,PIPELINE,AIRFLOW_DEMO,RUN_000099,2026-01-04T04:39:54,,,RUN_000099,,1b27febc00cc5534acf8ccae539084cb,pipeline_runs.csv#RUN_000099
EVD_000598,PIPELINE,AIRFLOW_DEMO,RUN_000119,2026-01-15T13:23:54,,,RUN_000119,,47a780a971c9571787fa2004aa64c4c2,pipeline_runs.csv#RUN_000119
EVD_000599,PIPELINE,AIRFLOW_DEMO,RUN_000110,2026-01-12T03:59:38,,,RUN_000110,,587723fde54d5edb90d59cad7202c801,pipeline_runs.csv#RUN_000110
EVD_000600,PIPELINE,AIRFLOW_DEMO,RUN_000048,2026-01-09T19:53:12,,,RUN_000048,,280103d867a15da3956eea4cf98d34a2,pipeline_runs.csv#RUN_000048
