trip_id,vehicle_vin,driver_id,pickup_datetime,dropoff_datetime,assigned_day_index,trip_distance_km,fare_amount,currency_unverified,tip_amount,total_fare,pickup_latitude,pickup_longitude,vehicle_type,event_sequence_index,subject_zone
XANH_TRIP_0127,VF8VNF_0001,DRV_XANH_0001,2026-01-10T16:46:00,2026-01-10T17:07:00,9,31.382,386857.0,True,76336.0,463193.0,52.483501,13.377851,VF_e34_TAXI,11,EU
XANH_TRIP_0128,VF8VNF_0001,DRV_XANH_0001,2026-01-10T17:12:00,2026-01-10T17:31:00,9,3.701,460786.0,True,99600.0,560386.0,52.540213,13.444976,VF_e34_TAXI,12,EU
XANH_TRIP_0129,VF8VNF_0001,DRV_XANH_0001,2026-01-11T06:00:00,2026-01-11T06:22:00,10,29.129,148250.0,True,32679.0,180929.0,52.465042,13.415556,VF_e34_TAXI,0,EU
XANH_TRIP_0130,VF8VNF_0001,DRV_XANH_0001,2026-01-11T06:33:00,2026-01-11T06:54:00,10,27.842,110419.0,True,23584.0,134003.0,52.454298,13.433143,VF_e34_TAXI,1,EU
XANH_TRIP_0131,VF8VNF_0001,DRV_XANH_0001,2026-01-11T06:59:00,2026-01-11T07:24:00,10,0.966,473695.0,True,127232.0,600927.0,52.549351,13.352136,VF_e34_TAXI,2,EU
XANH_TRIP_0132,VF8VNF_0001,DRV_XANH_0001,2026-01-11T08:12:00,2026-01-11T08:32:00,10,18.507,540304.0,True,32766.0,573070.0,52.471780,13.381328,VF_e34_TAXI,3,EU
XANH_TRIP_0133,VF8VNF_0001,DRV_XANH_0001,2026-01-11T08:37:00,2026-01-11T08:58:00,10,4.184,113381.0,True,167339.0,280720.0,52.500093,13.355437,VF_e34_TAXI,4,EU
XANH_TRIP_0134,VF8VNF_0001,DRV_XANH_0001,2026-01-11T13:22:00,2026-01-11T13:42:00,10,22.209,201559.0,True,16370.0,217929.0,52.461245,13.340350,VF_e34_TAXI,5,EU
XANH_TRIP_0135,VF8VNF_0001,DRV_XANH_0001,2026-01-11T13:47:00,2026-01-11T14:02:00,10,25.267,516555.0,True,80307.0,596862.0,52.528222,13.401778,VF_e34_TAXI,6,EU
XANH_TRIP_0136,VF8VNF_0001,DRV_XANH_0001,2026-01-11T14:21:00,2026-01-11T14:39:00,10,21.082,406248.0,True,94601.0,500849.0,52.500882,13.350427,VF_e34_TAXI,7,EU
XANH_TRIP_0137,VF8VNF_0001,DRV_XANH_0001,2026-01-11T14:44:00,2026-01-11T15:03:00,10,11.104,296835.0,True,43008.0,339843.0,52.483633,13.429262,VF_e34_TAXI,8,EU
XANH_TRIP_0138,VF8VNF_0001,DRV_XANH_0001,2026-01-11T15:08:00,2026-01-11T15:25:00,10,9.978,238496.0,True,50578.0,289074.0,52.548921,13.333054,VF_e34_TAXI,9,EU
XANH_TRIP_0139,VF8VNF_0001,DRV_XANH_0001,2026-01-11T15:30:00,2026-01-11T15:46:00,10,15.611,116901.0,True,15223.0,132124.0,52.496744,13.361006,VF_e34_TAXI,10,EU
XANH_TRIP_0140,VF8VNF_0001,DRV_XANH_0001,2026-01-11T15:51:00,2026-01-11T16:06:00,10,5.15,113772.0,True,29831.0,143603.0,52.489372,13.346199,VF_e34_TAXI,11,EU
XANH_TRIP_0141,VF8VNF_0001,DRV_XANH_0001,2026-01-11T16:46:00,2026-01-11T17:06:00,10,20.117,206253.0,True,14533.0,220786.0,52.455487,13.343921,VF_e34_TAXI,12,EU
XANH_TRIP_0142,VF8VNF_0001,DRV_XANH_0001,2026-01-11T17:24:00,2026-01-11T17:47:00,10,5.794,546283.0,True,15523.0,561806.0,52.544397,13.351750,VF_e34_TAXI,13,EU
XANH_TRIP_0143,VF8VNF_0001,DRV_XANH_0001,2026-01-12T06:29:00,2026-01-12T06:46:00,11,8.208,497164.0,True,23013.0,520177.0,52.472277,13.356046,VF_e34_TAXI,0,EU
XANH_TRIP_0144,VF8VNF_0001,DRV_XANH_0001,2026-01-12T07:42:00,2026-01-12T08:07:00,11,12.231,167584.0,True,59896.0,227480.0,52.456445,13.365208,VF_e34_TAXI,1,EU
XANH_TRIP_0145,VF8VNF_0001,DRV_XANH_0001,2026-01-12T08:12:00,2026-01-12T08:30:00,11,4.023,547624.0,True,8235.0,555859.0,52.497042,13.435987,VF_e34_TAXI,2,EU
XANH_TRIP_0146,VF8VNF_0001,DRV_XANH_0001,2026-01-12T08:49:00,2026-01-12T09:10:00,11,13.197,172390.0,True,64102.0,236492.0,52.523225,13.397935,VF_e34_TAXI,3,EU
XANH_TRIP_0147,VF8VNF_0001,DRV_XANH_0001,2026-01-12T09:15:00,2026-01-12T09:33:00,11,28.968,282641.0,True,62861.0,345502.0,52.540819,13.323434,VF_e34_TAXI,4,EU
XANH_TRIP_0148,VF8VNF_0001,DRV_XANH_0001,2026-01-12T09:38:00,2026-01-12T09:56:00,11,25.106,306725.0,True,38845.0,345570.0,52.540274,13.302268,VF_e34_TAXI,5,EU
XANH_TRIP_0149,VF8VNF_0001,DRV_XANH_0001,2026-01-12T10:32:00,2026-01-12T10:53:00,11,6.437,76332.0,True,200000.0,276332.0,52.526540,13.435954,VF_e34_TAXI,6,EU
XANH_TRIP_0150,VF8VNF_0001,DRV_XANH_0001,2026-01-12T11:05:00,2026-01-12T11:26:00,11,13.358,505770.0,True,79514.0,585284.0,52.526977,13.377874,VF_e34_TAXI,7,EU
XANH_TRIP_0151,VF8VNF_0001,DRV_XANH_0001,2026-01-12T11:31:00,2026-01-12T11:51:00,11,12.553,73873.0,True,16762.0,90635.0,52.527555,13.310826,VF_e34_TAXI,8,EU
XANH_TRIP_0152,VF8VNF_0001,DRV_XANH_0001,2026-01-12T11:56:00,2026-01-12T12:19:00,11,14.645,553436.0,True,21423.0,574859.0,52.454119,13.308178,VF_e34_TAXI,9,EU
XANH_TRIP_0153,VF8VNF_0001,DRV_XANH_0001,2026-01-13T06:21:00,2026-01-13T06:36:00,12,16.737,61021.0,True,31811.0,92832.0,52.453539,13.391747,VF_e34_TAXI,0,EU
XANH_TRIP_0154,VF8VNF_0001,DRV_XANH_0001,2026-01-13T06:41:00,2026-01-13T07:05:00,12,1.127,316616.0,True,59319.0,375935.0,52.512919,13.364147,VF_e34_TAXI,1,EU
XANH_TRIP_0155,VF8VNF_0001,DRV_XANH_0001,2026-01-13T07:23:00,2026-01-13T07:39:00,12,23.496,196809.0,True,19605.0,216414.0,52.536209,13.394269,VF_e34_TAXI,2,EU
XANH_TRIP_0156,VF8VNF_0001,DRV_XANH_0001,2026-01-13T08:25:00,2026-01-13T08:42:00,12,16.898,425247.0,True,16217.0,441464.0,52.470422,13.405819,VF_e34_TAXI,3,EU
XANH_TRIP_0157,VF8VNF_0001,DRV_XANH_0001,2026-01-13T09:27:00,2026-01-13T09:49:00,12,22.531,165572.0,True,31016.0,196588.0,52.485434,13.343914,VF_e34_TAXI,4,EU
XANH_TRIP_0158,VF8VNF_0001,DRV_XANH_0001,2026-01-13T09:54:00,2026-01-13T10:16:00,12,18.025,192171.0,True,48217.0,240388.0,52.511527,13.413631,VF_e34_TAXI,5,EU
XANH_TRIP_0159,VF8VNF_0001,DRV_XANH_0001,2026-01-13T10:21:00,2026-01-13T10:46:00,12,26.554,545389.0,True,15728.0,561117.0,52.548288,13.368048,VF_e34_TAXI,6,EU
XANH_TRIP_0160,VF8VNF_0001,DRV_XANH_0001,2026-01-13T10:51:00,2026-01-13T11:12:00,12,18.829,475930.0,True,33401.0,509331.0,52.487173,13.428132,VF_e34_TAXI,7,EU
XANH_TRIP_0161,VF8VNF_0001,DRV_XANH_0001,2026-01-13T15:49:00,2026-01-13T16:07:00,12,6.276,441228.0,True,26638.0,467866.0,52.493122,13.303275,VF_e34_TAXI,8,EU
XANH_TRIP_0162,VF8VNF_0001,DRV_XANH_0001,2026-01-13T16:32:00,2026-01-13T16:56:00,12,30.578,275433.0,True,170217.0,445650.0,52.544280,13.423626,VF_e34_TAXI,9,EU
XANH_TRIP_0163,VF8VNF_0001,DRV_XANH_0001,2026-01-13T17:15:00,2026-01-13T17:36:00,12,8.851,140426.0,True,200000.0,340426.0,52.468963,13.401811,VF_e34_TAXI,10,EU
XANH_TRIP_0164,VF8VNF_0001,DRV_XANH_0001,2026-01-13T17:55:00,2026-01-13T18:00:00,12,28.324,214076.0,True,6922.0,220998.0,52.456127,13.309085,VF_e34_TAXI,11,EU
XANH_TRIP_0165,VF8VNF_0001,DRV_XANH_0001,2026-01-14T06:00:00,2026-01-14T06:23:00,13,1.127,476042.0,True,66767.0,542809.0,52.474729,13.434018,VF_e34_TAXI,0,EU
XANH_TRIP_0166,VF8VNF_0001,DRV_XANH_0001,2026-01-14T07:06:00,2026-01-14T07:31:00,13,1.77,50460.0,True,10825.0,61285.0,52.466257,13.316454,VF_e34_TAXI,1,EU
XANH_TRIP_0167,VF8VNF_0001,DRV_XANH_0001,2026-01-14T07:44:00,2026-01-14T08:00:00,13,9.817,345730.0,True,15738.0,361468.0,52.456854,13.330088,VF_e34_TAXI,2,EU
XANH_TRIP_0168,VF8VNF_0001,DRV_XANH_0001,2026-01-14T08:28:00,2026-01-14T08:51:00,13,27.037,299740.0,True,23093.0,322833.0,52.479715,13.401141,VF_e34_TAXI,3,EU
XANH_TRIP_0169,VF8VNF_0001,DRV_XANH_0001,2026-01-14T08:56:00,2026-01-14T09:17:00,13,29.773,83261.0,True,43026.0,126287.0,52.459129,13.326589,VF_e34_TAXI,4,EU
XANH_TRIP_0170,VF8VNF_0001,DRV_XANH_0001,2026-01-14T15:17:00,2026-01-14T15:34:00,13,6.598,57333.0,True,20255.0,77588.0,52.463598,13.349954,VF_e34_TAXI,5,EU
XANH_TRIP_0171,VF8VNF_0001,DRV_XANH_0001,2026-01-14T15:39:00,2026-01-14T15:59:00,13,15.933,426476.0,True,16291.0,442767.0,52.528037,13.360881,VF_e34_TAXI,6,EU
XANH_TRIP_0172,VF8VNF_0001,DRV_XANH_0001,2026-01-14T16:04:00,2026-01-14T16:19:00,13,27.359,506552.0,True,60894.0,567446.0,52.526283,13.321449,VF_e34_TAXI,7,EU
XANH_TRIP_0173,VF8VNF_0001,DRV_XANH_0001,2026-01-14T16:39:00,2026-01-14T17:00:00,13,13.358,455478.0,True,66467.0,521945.0,52.505157,13.335501,VF_e34_TAXI,8,EU
XANH_TRIP_0174,VF8VNF_0001,DRV_XANH_0001,2026-01-14T17:05:00,2026-01-14T17:28:00,13,2.092,110922.0,True,16077.0,126999.0,52.453371,13.316949,VF_e34_TAXI,9,EU
XANH_TRIP_0175,VF8VNF_0001,DRV_XANH_0001,2026-01-14T17:33:00,2026-01-14T17:51:00,13,29.451,527619.0,True,16111.0,543730.0,52.465224,13.366942,VF_e34_TAXI,10,EU
XANH_TRIP_0176,VF8VNF_0001,DRV_XANH_0001,2026-01-15T06:30:00,2026-01-15T06:50:00,14,26.554,66330.0,True,21412.0,87742.0,52.516078,13.375559,VF_e34_TAXI,0,EU
XANH_TRIP_0177,VF8VNF_0001,DRV_XANH_0001,2026-01-15T06:55:00,2026-01-15T07:14:00,14,31.06,162443.0,True,100689.0,263132.0,52.516034,13.382296,VF_e34_TAXI,1,EU
XANH_TRIP_0178,VF8VNF_0001,DRV_XANH_0001,2026-01-15T07:33:00,2026-01-15T07:54:00,14,23.014,437820.0,True,34409.0,472229.0,52.509580,13.388035,VF_e34_TAXI,2,EU
XANH_TRIP_0179,VF8VNF_0001,DRV_XANH_0001,2026-01-15T07:59:00,2026-01-15T08:19:00,14,30.578,193568.0,True,34795.0,228363.0,52.497111,13.411806,VF_e34_TAXI,3,EU
XANH_TRIP_0180,VF8VNF_0001,DRV_XANH_0001,2026-01-15T08:39:00,2026-01-15T09:01:00,14,14.645,478277.0,True,200000.0,678277.0,52.462106,13.409739,VF_e34_TAXI,4,EU
XANH_TRIP_0181,VF8VNF_0001,DRV_XANH_0001,2026-01-15T09:32:00,2026-01-15T09:52:00,14,28.807,242016.0,True,33836.0,275852.0,52.500768,13.381465,VF_e34_TAXI,5,EU
XANH_TRIP_0182,VF8VNF_0001,DRV_XANH_0001,2026-01-15T10:41:00,2026-01-15T11:06:00,14,26.232,436702.0,True,45168.0,481870.0,52.505052,13.345191,VF_e34_TAXI,6,EU
XANH_TRIP_0183,VF8VNF_0001,DRV_XANH_0001,2026-01-15T11:28:00,2026-01-15T11:47:00,14,18.507,333939.0,True,32481.0,366420.0,52.508189,13.404777,VF_e34_TAXI,7,EU
XANH_TRIP_0184,VF8VNF_0002,DRV_XANH_0002,2026-01-01T06:51:00,2026-01-01T07:13:00,0,27.681,217485.0,True,6643.0,224128.0,52.493677,13.444654,VF_5_TAXI,0,EU
XANH_TRIP_0185,VF8VNF_0002,DRV_XANH_0002,2026-01-01T07:37:00,2026-01-01T07:54:00,0,7.242,142718.0,True,18763.0,161481.0,52.470505,13.428124,VF_5_TAXI,1,EU
XANH_TRIP_0186,VF8VNF_0002,DRV_XANH_0002,2026-01-01T07:59:00,2026-01-01T08:17:00,0,14.001,41519.0,True,96100.0,137619.0,52.478899,13.375143,VF_5_TAXI,2,EU
XANH_TRIP_0187,VF8VNF_0002,DRV_XANH_0002,2026-01-01T08:37:00,2026-01-01T08:55:00,0,14.484,511581.0,True,37788.0,549369.0,52.547958,13.346728,VF_5_TAXI,3,EU
XANH_TRIP_0188,VF8VNF_0002,DRV_XANH_0002,2026-01-01T09:00:00,2026-01-01T09:20:00,0,31.704,476433.0,True,19149.0,495582.0,52.533197,13.363533,VF_5_TAXI,4,EU
XANH_TRIP_0189,VF8VNF_0002,DRV_XANH_0002,2026-01-01T13:46:00,2026-01-01T14:02:00,0,22.209,184683.0,True,5000.0,189683.0,52.454581,13.387937,VF_5_TAXI,5,EU
XANH_TRIP_0190,VF8VNF_0002,DRV_XANH_0002,2026-01-01T14:17:00,2026-01-01T14:38:00,0,5.15,228773.0,True,21121.0,249894.0,52.534207,13.424097,VF_5_TAXI,6,EU
XANH_TRIP_0191,VF8VNF_0002,DRV_XANH_0002,2026-01-01T14:43:00,2026-01-01T15:08:00,0,25.589,503646.0,True,81308.0,584954.0,52.493740,13.340475,VF_5_TAXI,7,EU
XANH_TRIP_0192,VF8VNF_0002,DRV_XANH_0002,2026-01-01T15:13:00,2026-01-01T15:28:00,0,13.036,368026.0,True,44000.0,412026.0,52.472557,13.430264,VF_5_TAXI,8,EU
XANH_TRIP_0193,VF8VNF_0002,DRV_XANH_0002,2026-01-01T15:55:00,2026-01-01T16:16:00,0,21.082,315387.0,True,141208.0,456595.0,52.506470,13.308528,VF_5_TAXI,9,EU
XANH_TRIP_0194,VF8VNF_0002,DRV_XANH_0002,2026-01-01T16:21:00,2026-01-01T16:43:00,0,16.254,524266.0,True,5000.0,529266.0,52.475743,13.333889,VF_5_TAXI,10,EU
XANH_TRIP_0195,VF8VNF_0002,DRV_XANH_0002,2026-01-01T17:11:00,2026-01-01T17:26:00,0,28.003,429885.0,True,64037.0,493922.0,52.478365,13.321243,VF_5_TAXI,11,EU
XANH_TRIP_0196,VF8VNF_0002,DRV_XANH_0002,2026-01-01T17:31:00,2026-01-01T17:46:00,0,13.358,207650.0,True,78208.0,285858.0,52.548107,13.385951,VF_5_TAXI,12,EU
XANH_TRIP_0197,VF8VNF_0002,DRV_XANH_0002,2026-01-02T06:41:00,2026-01-02T07:05:00,1,16.415,333995.0,True,72667.0,406662.0,52.505567,13.398356,VF_5_TAXI,0,EU
XANH_TRIP_0198,VF8VNF_0002,DRV_XANH_0002,2026-01-02T07:10:00,2026-01-02T07:33:00,1,19.312,445364.0,True,197187.0,642551.0,52.507445,13.377145,VF_5_TAXI,1,EU
XANH_TRIP_0199,VF8VNF_0002,DRV_XANH_0002,2026-01-02T07:43:00,2026-01-02T08:03:00,1,20.439,116622.0,True,48404.0,165026.0,52.542766,13.408414,VF_5_TAXI,2,EU
XANH_TRIP_0200,VF8VNF_0002,DRV_XANH_0002,2026-01-02T08:08:00,2026-01-02T08:31:00,1,31.382,425023.0,True,28769.0,453792.0,52.496821,13.354677,VF_5_TAXI,3,EU
XANH_TRIP_0201,VF8VNF_0002,DRV_XANH_0002,2026-01-02T08:36:00,2026-01-02T08:53:00,1,19.634,473751.0,True,82561.0,556312.0,52.476185,13.421658,VF_5_TAXI,4,EU
XANH_TRIP_0202,VF8VNF_0002,DRV_XANH_0002,2026-01-02T08:58:00,2026-01-02T09:14:00,1,13.679,546674.0,True,68704.0,615378.0,52.464699,13.342160,VF_5_TAXI,5,EU
XANH_TRIP_0203,VF8VNF_0002,DRV_XANH_0002,2026-01-02T14:28:00,2026-01-02T14:47:00,1,3.38,349809.0,True,33491.0,383300.0,52.467882,13.353146,VF_5_TAXI,6,EU
XANH_TRIP_0204,VF8VNF_0002,DRV_XANH_0002,2026-01-02T14:55:00,2026-01-02T15:20:00,1,11.426,518846.0,True,30564.0,549410.0,52.544581,13.423631,VF_5_TAXI,7,EU
XANH_TRIP_0205,VF8VNF_0002,DRV_XANH_0002,2026-01-02T15:25:00,2026-01-02T15:50:00,1,7.242,447431.0,True,63339.0,510770.0,52.518685,13.437573,VF_5_TAXI,8,EU
XANH_TRIP_0206,VF8VNF_0002,DRV_XANH_0002,2026-01-02T16:11:00,2026-01-02T16:26:00,1,26.554,329580.0,True,43912.0,373492.0,52.546087,13.414076,VF_5_TAXI,9,EU
XANH_TRIP_0207,VF8VNF_0002,DRV_XANH_0002,2026-01-02T16:41:00,2026-01-02T17:06:00,1,25.106,143667.0,True,44200.0,187867.0,52.457313,13.354639,VF_5_TAXI,10,EU
XANH_TRIP_0208,VF8VNF_0002,DRV_XANH_0002,2026-01-02T17:11:00,2026-01-02T17:29:00,1,6.598,101590.0,True,50554.0,152144.0,52.471023,13.305934,VF_5_TAXI,11,EU
XANH_TRIP_0209,VF8VNF_0002,DRV_XANH_0002,2026-01-02T17:34:00,2026-01-02T17:50:00,1,24.462,221620.0,True,198647.0,420267.0,52.498887,13.357685,VF_5_TAXI,12,EU
XANH_TRIP_0210,VF8VNF_0002,DRV_XANH_0002,2026-01-02T17:55:00,2026-01-02T18:00:00,1,31.06,276327.0,True,36033.0,312360.0,52.501053,13.364492,VF_5_TAXI,13,EU
XANH_TRIP_0211,VF8VNF_0002,DRV_XANH_0002,2026-01-03T06:00:00,2026-01-03T06:15:00,2,11.426,404012.0,True,16330.0,420342.0,52.496675,13.337087,VF_5_TAXI,0,EU
XANH_TRIP_0212,VF8VNF_0002,DRV_XANH_0002,2026-01-03T06:27:00,2026-01-03T06:44:00,2,9.656,249448.0,True,100262.0,349710.0,52.494791,13.399165,VF_5_TAXI,1,EU
XANH_TRIP_0213,VF8VNF_0002,DRV_XANH_0002,2026-01-03T06:49:00,2026-01-03T07:10:00,2,0.966,173954.0,True,26163.0,200117.0,52.478690,13.409303,VF_5_TAXI,2,EU
XANH_TRIP_0214,VF8VNF_0002,DRV_XANH_0002,2026-01-03T07:15:00,2026-01-03T07:40:00,2,4.506,499400.0,True,82446.0,581846.0,52.513863,13.331194,VF_5_TAXI,3,EU
XANH_TRIP_0215,VF8VNF_0002,DRV_XANH_0002,2026-01-03T08:50:00,2026-01-03T09:07:00,2,5.472,269062.0,True,16233.0,285295.0,52.533099,13.360868,VF_5_TAXI,4,EU
XANH_TRIP_0216,VF8VNF_0002,DRV_XANH_0002,2026-01-03T09:12:00,2026-01-03T09:35:00,2,26.071,455143.0,True,89012.0,544155.0,52.455453,13.344083,VF_5_TAXI,5,EU
XANH_TRIP_0217,VF8VNF_0002,DRV_XANH_0002,2026-01-03T09:40:00,2026-01-03T09:59:00,2,8.69,143835.0,True,29500.0,173335.0,52.547111,13.374586,VF_5_TAXI,6,EU
XANH_TRIP_0218,VF8VNF_0002,DRV_XANH_0002,2026-01-03T10:12:00,2026-01-03T10:27:00,2,30.578,263251.0,True,16478.0,279729.0,52.522557,13.384271,VF_5_TAXI,7,EU
XANH_TRIP_0219,VF8VNF_0002,DRV_XANH_0002,2026-01-03T11:34:00,2026-01-03T11:56:00,2,2.092,132491.0,True,16609.0,149100.0,52.452400,13.346798,VF_5_TAXI,8,EU
XANH_TRIP_0220,VF8VNF_0002,DRV_XANH_0002,2026-01-04T06:10:00,2026-01-04T06:32:00,3,20.278,345450.0,True,21250.0,366700.0,52.474242,13.443366,VF_5_TAXI,0,EU
XANH_TRIP_0221,VF8VNF_0002,DRV_XANH_0002,2026-01-04T06:37:00,2026-01-04T07:02:00,3,11.265,335504.0,True,32739.0,368243.0,52.518013,13.422963,VF_5_TAXI,1,EU
XANH_TRIP_0222,VF8VNF_0002,DRV_XANH_0002,2026-01-04T07:49:00,2026-01-04T08:09:00,3,31.221,188092.0,True,134182.0,322274.0,52.465481,13.323861,VF_5_TAXI,2,EU
XANH_TRIP_0223,VF8VNF_0002,DRV_XANH_0002,2026-01-04T08:28:00,2026-01-04T08:46:00,3,1.448,278841.0,True,8719.0,287560.0,52.506409,13.373623,VF_5_TAXI,3,EU
XANH_TRIP_0224,VF8VNF_0002,DRV_XANH_0002,2026-01-04T09:06:00,2026-01-04T09:24:00,3,31.865,218826.0,True,56149.0,274975.0,52.513595,13.431597,VF_5_TAXI,4,EU
XANH_TRIP_0225,VF8VNF_0002,DRV_XANH_0002,2026-01-04T09:29:00,2026-01-04T09:46:00,3,5.633,376687.0,True,49638.0,426325.0,52.510184,13.411751,VF_5_TAXI,5,EU
XANH_TRIP_0226,VF8VNF_0002,DRV_XANH_0002,2026-01-04T09:51:00,2026-01-04T10:16:00,3,1.931,437429.0,True,20365.0,457794.0,52.489711,13.385246,VF_5_TAXI,6,EU
XANH_TRIP_0227,VF8VNF_0002,DRV_XANH_0002,2026-01-04T10:21:00,2026-01-04T10:45:00,3,20.6,349250.0,True,40594.0,389844.0,52.514110,13.396999,VF_5_TAXI,7,EU
XANH_TRIP_0228,VF8VNF_0002,DRV_XANH_0002,2026-01-04T10:50:00,2026-01-04T11:09:00,3,14.323,310972.0,True,57704.0,368676.0,52.521618,13.313959,VF_5_TAXI,8,EU
XANH_TRIP_0229,VF8VNF_0002,DRV_XANH_0002,2026-01-04T11:33:00,2026-01-04T11:53:00,3,17.864,61412.0,True,34545.0,95957.0,52.465827,13.348603,VF_5_TAXI,9,EU
XANH_TRIP_0230,VF8VNF_0002,DRV_XANH_0002,2026-01-05T06:00:00,2026-01-05T06:21:00,4,1.609,370708.0,True,76312.0,447020.0,52.544357,13.443724,VF_5_TAXI,0,EU
XANH_TRIP_0231,VF8VNF_0002,DRV_XANH_0002,2026-01-05T06:29:00,2026-01-05T06:52:00,4,2.253,213965.0,True,92183.0,306148.0,52.518923,13.375890,VF_5_TAXI,1,EU
XANH_TRIP_0232,VF8VNF_0002,DRV_XANH_0002,2026-01-05T07:32:00,2026-01-05T07:52:00,4,3.541,461569.0,True,114026.0,575595.0,52.492699,13.415732,VF_5_TAXI,2,EU
XANH_TRIP_0233,VF8VNF_0002,DRV_XANH_0002,2026-01-05T07:57:00,2026-01-05T08:16:00,4,21.082,155738.0,True,11575.0,167313.0,52.546037,13.300389,VF_5_TAXI,3,EU
XANH_TRIP_0234,VF8VNF_0002,DRV_XANH_0002,2026-01-05T08:24:00,2026-01-05T08:46:00,4,4.023,289514.0,True,18645.0,308159.0,52.493357,13.321349,VF_5_TAXI,4,EU
XANH_TRIP_0235,VF8VNF_0002,DRV_XANH_0002,2026-01-05T09:46:00,2026-01-05T10:02:00,4,20.6,558129.0,True,15162.0,573291.0,52.514489,13.404179,VF_5_TAXI,5,EU
XANH_TRIP_0236,VF8VNF_0002,DRV_XANH_0002,2026-01-05T10:19:00,2026-01-05T10:42:00,4,20.921,485709.0,True,17381.0,503090.0,52.485215,13.370375,VF_5_TAXI,6,EU
XANH_TRIP_0237,VF8VNF_0002,DRV_XANH_0002,2026-01-05T11:05:00,2026-01-05T11:29:00,4,28.807,446481.0,True,27495.0,473976.0,52.498947,13.303468,VF_5_TAXI,7,EU
XANH_TRIP_0238,VF8VNF_0002,DRV_XANH_0002,2026-01-06T06:57:00,2026-01-06T07:14:00,5,31.704,547456.0,True,34171.0,581627.0,52.474523,13.390121,VF_5_TAXI,0,EU
XANH_TRIP_0239,VF8VNF_0002,DRV_XANH_0002,2026-01-06T07:19:00,2026-01-06T07:42:00,5,17.059,229276.0,True,49187.0,278463.0,52.548745,13.410013,VF_5_TAXI,1,EU
XANH_TRIP_0240,VF8VNF_0002,DRV_XANH_0002,2026-01-06T07:47:00,2026-01-06T08:05:00,5,15.128,190048.0,True,48744.0,238792.0,52.488568,13.347888,VF_5_TAXI,2,EU
XANH_TRIP_0241,VF8VNF_0002,DRV_XANH_0002,2026-01-06T08:35:00,2026-01-06T08:55:00,5,20.117,164511.0,True,53491.0,218002.0,52.525667,13.344184,VF_5_TAXI,3,EU
XANH_TRIP_0242,VF8VNF_0002,DRV_XANH_0002,2026-01-06T09:00:00,2026-01-06T09:22:00,5,7.403,551759.0,True,65420.0,617179.0,52.509608,13.413242,VF_5_TAXI,4,EU
XANH_TRIP_0243,VF8VNF_0002,DRV_XANH_0002,2026-01-06T09:27:00,2026-01-06T09:48:00,5,1.931,309631.0,True,10100.0,319731.0,52.475165,13.431898,VF_5_TAXI,5,EU
XANH_TRIP_0244,VF8VNF_0002,DRV_XANH_0002,2026-01-06T10:08:00,2026-01-06T10:30:00,5,32.187,348803.0,True,112527.0,461330.0,52.507764,13.311620,VF_5_TAXI,6,EU
XANH_TRIP_0245,VF8VNF_0002,DRV_XANH_0002,2026-01-06T10:35:00,2026-01-06T10:50:00,5,23.175,406862.0,True,21361.0,428223.0,52.508228,13.425654,VF_5_TAXI,7,EU
XANH_TRIP_0246,VF8VNF_0002,DRV_XANH_0002,2026-01-06T10:55:00,2026-01-06T11:15:00,5,13.358,226873.0,True,57107.0,283980.0,52.480021,13.357721,VF_5_TAXI,8,EU
XANH_TRIP_0247,VF8VNF_0002,DRV_XANH_0002,2026-01-06T11:20:00,2026-01-06T11:38:00,5,17.864,79908.0,True,8576.0,88484.0,52.518173,13.412292,VF_5_TAXI,9,EU
XANH_TRIP_0248,VF8VNF_0002,DRV_XANH_0002,2026-01-07T06:00:00,2026-01-07T06:15:00,6,13.84,141879.0,True,24220.0,166099.0,52.481448,13.326179,VF_5_TAXI,0,EU
XANH_TRIP_0249,VF8VNF_0002,DRV_XANH_0002,2026-01-07T06:20:00,2026-01-07T06:40:00,6,8.369,241793.0,True,132768.0,374561.0,52.511413,13.414714,VF_5_TAXI,1,EU
XANH_TRIP_0250,VF8VNF_0002,DRV_XANH_0002,2026-01-07T06:56:00,2026-01-07T07:20:00,6,19.634,218379.0,True,25358.0,243737.0,52.501825,13.314170,VF_5_TAXI,2,EU
XANH_TRIP_0251,VF8VNF_0002,DRV_XANH_0002,2026-01-07T07:40:00,2026-01-07T07:59:00,6,22.048,407980.0,True,25710.0,433690.0,52.510910,13.447328,VF_5_TAXI,3,EU
XANH_TRIP_0252,VF8VNF_0002,DRV_XANH_0002,2026-01-07T08:34:00,2026-01-07T08:53:00,6,0.805,143165.0,True,88329.0,231494.0,52.459090,13.411216,VF_5_TAXI,4,EU
XANH_TRIP_0253,VF8VNF_0002,DRV_XANH_0002,2026-01-07T09:01:00,2026-01-07T09:21:00,6,27.681,140091.0,True,29081.0,169172.0,52.505950,13.312241,VF_5_TAXI,5,EU
XANH_TRIP_0254,VF8VNF_0002,DRV_XANH_0002,2026-01-07T13:12:00,2026-01-07T13:32:00,6,1.931,437652.0,True,21624.0,459276.0,52.481172,13.389001,VF_5_TAXI,6,EU
XANH_TRIP_0255,VF8VNF_0002,DRV_XANH_0002,2026-01-07T13:37:00,2026-01-07T14:00:00,6,17.22,514096.0,True,61682.0,575778.0,52.491839,13.432889,VF_5_TAXI,7,EU
