record_id,vehicle_vin,day_idx,sample_idx,timestamp,speed_kmh,motor_rpm,battery_soc,battery_voltage,battery_current,battery_temp_c,state_at_sample,assigned_day_index,ved_reference_veh_id,synthetic_gap_indicator,event_sequence_index,latitude,longitude,accel_z,telemetry_coverage
EV_REC_0152,VF8VNF_0001,1,56,2026-01-02T14:00:00,0.0,0,86.11,377.34,-56.93,41.26,CHARGING,1,10,False,56,21.022908,105.825189,0.0,full
EV_REC_0153,VF8VNF_0001,1,57,2026-01-02T14:15:00,23.13,2107,66.3,378.79,23.13,44.92,DEADHEAD,1,10,False,57,21.047469,105.796839,0.037,full
EV_REC_0154,VF8VNF_0001,1,58,2026-01-02T14:30:00,0.0,0,37.39,373.74,-1.32,25.54,IDLE,1,10,False,58,21.023523,105.832834,0.0,full
EV_REC_0155,VF8VNF_0001,1,59,2026-01-02T14:45:00,37.14,2601,63.85,378.25,24.36,30.6,DRIVING_PASSENGER,1,10,False,59,21.055174,105.860285,-0.157,full
EV_REC_0156,VF8VNF_0001,1,60,2026-01-02T15:00:00,0.0,0,63.19,374.96,1.13,31.54,IDLE,1,10,False,60,21.032373,105.831053,0.0,full
EV_REC_0157,VF8VNF_0001,1,61,2026-01-02T15:15:00,0.0,0,38.05,365.92,2.28,36.19,IDLE,1,10,False,61,21.025336,105.825095,0.0,full
EV_REC_0158,VF8VNF_0001,1,62,2026-01-02T15:30:00,13.95,997,58.88,374.63,35.03,24.12,DRIVING_PASSENGER,1,10,False,62,21.025653,105.830623,-0.716,full
EV_REC_0159,VF8VNF_0001,1,63,2026-01-02T15:45:00,41.85,2705,61.31,375.3,16.13,43.26,DRIVING_PASSENGER,1,10,False,63,21.010678,105.815097,0.052,full
EV_REC_0160,VF8VNF_0001,1,64,2026-01-02T16:00:00,16.24,789,59.36,373.54,30.11,28.9,DRIVING_PASSENGER,1,10,False,64,21.017757,105.82103,0.324,full
EV_REC_0161,VF8VNF_0001,1,65,2026-01-02T16:15:00,0.0,0,38.82,373.68,-0.44,40.05,IDLE,1,10,False,65,21.023495,105.825809,0.0,full
EV_REC_0162,VF8VNF_0001,1,66,2026-01-02T16:30:00,0.0,0,37.43,370.86,2.03,32.92,IDLE,1,10,False,66,21.012769,105.82451,0.0,full
EV_REC_0163,VF8VNF_0001,1,67,2026-01-02T16:45:00,41.71,2930,58.26,375.25,0.0,35.05,DRIVING_PASSENGER,1,10,False,67,21.03854,105.834287,0.064,full
EV_REC_0164,VF8VNF_0001,1,68,2026-01-02T17:00:00,0.0,0,55.6,372.7,-3.02,26.25,IDLE,1,10,False,68,21.028364,105.833546,0.0,full
EV_REC_0165,VF8VNF_0001,1,69,2026-01-02T17:15:00,46.09,3274,53.92,371.69,40.99,35.53,DRIVING_PASSENGER,1,10,False,69,21.068128,105.818767,-0.11,full
EV_REC_0166,VF8VNF_0001,1,70,2026-01-02T17:30:00,19.35,1553,56.9,373.51,11.67,34.25,DRIVING_PASSENGER,1,10,False,70,21.042881,105.830973,-0.249,full
EV_REC_0167,VF8VNF_0001,1,71,2026-01-02T17:45:00,39.95,2943,55.06,371.9,1.13,31.72,DRIVING_PASSENGER,1,10,False,71,21.003839,105.825745,0.341,full
EV_REC_0168,VF8VNF_0001,1,72,2026-01-02T18:00:00,0.0,0,37.95,375.42,-1.1,33.57,IDLE,1,10,False,72,21.016978,105.81917,0.0,full
EV_REC_0169,VF8VNF_0001,1,73,2026-01-02T18:15:00,0.0,0,39.9,366.21,-1.78,32.92,IDLE,1,10,False,73,21.031238,105.814353,0.0,full
EV_REC_0170,VF8VNF_0001,1,74,2026-01-02T18:30:00,0.0,0,39.63,375.52,0.35,29.58,IDLE,1,10,False,74,21.018293,105.823962,0.0,full
EV_REC_0171,VF8VNF_0001,1,75,2026-01-02T18:45:00,0.0,0,39.27,371.06,-0.27,29.45,IDLE,1,10,False,75,21.019906,105.819429,0.0,full
EV_REC_0172,VF8VNF_0001,1,76,2026-01-02T19:00:00,0.0,0,38.06,368.7,0.68,31.57,IDLE,1,10,False,76,21.026452,105.825153,0.0,full
EV_REC_0173,VF8VNF_0001,1,77,2026-01-02T19:15:00,0.0,0,37.27,370.83,2.3,33.53,IDLE,1,10,False,77,21.017292,105.826502,0.0,full
EV_REC_0174,VF8VNF_0001,1,78,2026-01-02T19:30:00,0.0,0,36.94,371.26,-0.67,32.77,IDLE,1,10,False,78,21.029949,105.827011,0.0,full
EV_REC_0175,VF8VNF_0001,1,79,2026-01-02T19:45:00,0.0,0,37.34,371.77,1.23,44.52,IDLE,1,10,False,79,21.025456,105.823033,0.0,full
EV_REC_0176,VF8VNF_0001,1,80,2026-01-02T20:00:00,0.0,0,39.21,369.64,-0.17,35.35,IDLE,1,10,False,80,21.030041,105.826683,0.0,full
EV_REC_0177,VF8VNF_0001,1,81,2026-01-02T20:15:00,0.0,0,37.45,372.36,3.76,31.1,IDLE,1,10,False,81,21.027766,105.823413,0.0,full
EV_REC_0178,VF8VNF_0001,1,82,2026-01-02T20:30:00,0.0,0,37.98,371.62,-2.2,29.41,IDLE,1,10,False,82,21.020436,105.825927,0.0,full
EV_REC_0179,VF8VNF_0001,1,83,2026-01-02T20:45:00,0.0,0,38.97,372.69,1.24,27.45,IDLE,1,10,False,83,21.022113,105.832167,0.0,full
EV_REC_0180,VF8VNF_0001,1,84,2026-01-02T21:00:00,0.0,0,38.62,369.16,1.58,39.64,IDLE,1,10,False,84,21.022911,105.829017,0.0,full
EV_REC_0181,VF8VNF_0001,1,85,2026-01-02T21:15:00,0.0,0,37.99,371.39,-1.51,35.83,IDLE,1,10,False,85,21.019521,105.832369,0.0,full
EV_REC_0182,VF8VNF_0001,1,86,2026-01-02T21:30:00,0.0,0,40.03,370.04,1.85,29.86,IDLE,1,10,False,86,21.02318,105.814131,0.0,full
EV_REC_0183,VF8VNF_0001,1,87,2026-01-02T21:45:00,0.0,0,40.59,371.49,-44.0,23.65,CHARGING,1,10,False,87,21.024779,105.823545,0.0,full
EV_REC_0184,VF8VNF_0001,1,88,2026-01-02T22:00:00,0.0,0,41.78,372.06,-33.13,41.89,CHARGING,1,10,False,88,21.024244,105.818123,0.0,full
EV_REC_0185,VF8VNF_0001,1,89,2026-01-02T22:15:00,0.0,0,40.96,374.58,-28.99,34.6,CHARGING,1,10,False,89,21.027224,105.822512,0.0,full
EV_REC_0186,VF8VNF_0001,1,90,2026-01-02T22:30:00,0.0,0,45.81,370.39,-43.52,28.65,CHARGING,1,10,False,90,21.015034,105.817962,0.0,full
EV_REC_0187,VF8VNF_0001,1,91,2026-01-02T22:45:00,0.0,0,46.74,373.01,-32.67,30.49,CHARGING,1,10,False,91,21.026854,105.828808,0.0,full
EV_REC_0188,VF8VNF_0001,1,92,2026-01-02T23:00:00,0.0,0,49.42,371.71,-24.84,39.72,CHARGING,1,10,False,92,21.024615,105.827027,0.0,full
EV_REC_0189,VF8VNF_0001,1,93,2026-01-02T23:15:00,0.0,0,51.67,372.31,-36.48,39.15,CHARGING,1,10,False,93,21.034205,105.827022,0.0,full
EV_REC_0190,VF8VNF_0001,1,94,2026-01-02T23:30:00,0.0,0,53.65,376.32,-40.57,38.04,CHARGING,1,10,False,94,21.023081,105.839286,0.0,full
EV_REC_0191,VF8VNF_0001,1,95,2026-01-02T23:45:00,0.0,0,57.54,374.13,-17.19,31.03,CHARGING,1,10,False,95,21.020209,105.82237,0.0,full
EV_REC_0192,VF8VNF_0001,2,0,2026-01-03T00:00:00,0.0,0,75.73,375.07,-52.35,33.55,CHARGING,2,10,False,0,21.030377,105.819012,0.0,full
EV_REC_0193,VF8VNF_0001,2,1,2026-01-03T00:15:00,0.0,0,80.03,380.06,-31.12,33.41,CHARGING,2,10,False,1,21.026165,105.83154,0.0,full
EV_REC_0194,VF8VNF_0001,2,2,2026-01-03T00:30:00,0.0,0,79.4,378.25,-38.68,40.39,CHARGING,2,10,False,2,21.0314,105.838673,0.0,full
EV_REC_0195,VF8VNF_0001,2,3,2026-01-03T00:45:00,0.0,0,79.79,378.49,-12.47,36.26,CHARGING,2,10,False,3,21.023431,105.825924,0.0,full
EV_REC_0196,VF8VNF_0001,2,4,2026-01-03T01:00:00,0.0,0,82.49,376.17,-61.06,33.01,CHARGING,2,10,False,4,21.028885,105.83417,0.0,full
EV_REC_0197,VF8VNF_0001,2,5,2026-01-03T01:15:00,0.0,0,83.93,379.36,-29.44,34.74,CHARGING,2,10,False,5,21.029047,105.824263,0.0,full
EV_REC_0198,VF8VNF_0001,2,6,2026-01-03T01:30:00,0.0,0,86.98,375.36,-42.58,29.15,CHARGING,2,10,False,6,21.021073,105.827655,0.0,full
EV_REC_0199,VF8VNF_0001,2,7,2026-01-03T01:45:00,0.0,0,88.2,382.18,-45.05,31.36,CHARGING,2,10,False,7,21.037974,105.820553,0.0,full
EV_REC_0200,VF8VNF_0001,2,8,2026-01-03T02:00:00,0.0,0,90.66,382.03,-47.46,27.34,CHARGING,2,10,False,8,21.024556,105.824575,0.0,full
EV_REC_0201,VF8VNF_0001,2,9,2026-01-03T02:15:00,0.0,0,91.01,378.74,-34.41,34.96,CHARGING,2,10,False,9,21.02451,105.826983,0.0,full
EV_REC_0202,VF8VNF_0001,2,10,2026-01-03T02:30:00,0.0,0,91.46,382.37,-40.77,36.49,CHARGING,2,10,False,10,21.032018,105.816072,0.0,full
EV_REC_0203,VF8VNF_0001,2,11,2026-01-03T02:45:00,0.0,0,94.43,382.36,-36.61,27.56,CHARGING,2,10,False,11,21.026589,105.826376,0.0,full
EV_REC_0204,VF8VNF_0001,2,12,2026-01-03T03:00:00,0.0,0,95.4,376.75,-0.1,26.26,IDLE,2,10,False,12,21.030081,105.820944,0.0,full
EV_REC_0205,VF8VNF_0001,2,13,2026-01-03T03:15:00,0.0,0,95.85,382.25,3.69,29.3,IDLE,2,10,False,13,21.027582,105.819687,0.0,full
EV_REC_0206,VF8VNF_0001,2,14,2026-01-03T03:30:00,0.0,0,96.92,377.89,0.29,36.51,IDLE,2,10,False,14,21.02379,105.8228,0.0,full
EV_REC_0207,VF8VNF_0001,2,15,2026-01-03T03:45:00,0.0,0,95.46,376.2,1.04,31.95,IDLE,2,10,False,15,21.025822,105.821766,0.0,full
EV_REC_0208,VF8VNF_0001,2,16,2026-01-03T04:00:00,0.0,0,96.15,380.75,3.39,33.79,IDLE,2,10,False,16,21.028761,105.825711,0.0,full
EV_REC_0209,VF8VNF_0001,2,17,2026-01-03T04:15:00,0.0,0,96.0,378.07,-0.91,32.25,IDLE,2,10,False,17,21.032359,105.824701,0.0,full
EV_REC_0210,VF8VNF_0001,2,18,2026-01-03T04:30:00,0.0,0,97.81,381.45,2.34,33.29,IDLE,2,10,False,18,21.025852,105.824774,0.0,full
EV_REC_0211,VF8VNF_0001,2,19,2026-01-03T04:45:00,0.0,0,96.62,381.08,3.38,29.86,IDLE,2,10,False,19,21.02411,105.822816,0.0,full
EV_REC_0212,VF8VNF_0001,2,20,2026-01-03T05:00:00,0.0,0,97.55,380.57,1.15,34.72,IDLE,2,10,False,20,21.0235,105.821361,0.0,full
EV_REC_0213,VF8VNF_0001,2,21,2026-01-03T05:15:00,0.0,0,97.13,381.9,-2.29,25.05,IDLE,2,10,False,21,21.022425,105.826931,0.0,full
EV_REC_0214,VF8VNF_0001,2,22,2026-01-03T05:30:00,0.0,0,96.44,380.81,0.62,35.06,IDLE,2,10,False,22,21.025202,105.822508,0.0,full
EV_REC_0215,VF8VNF_0001,2,23,2026-01-03T05:45:00,0.0,0,95.5,380.34,-0.63,32.45,IDLE,2,10,False,23,21.033116,105.822667,0.0,full
EV_REC_0216,VF8VNF_0001,2,24,2026-01-03T06:00:00,0.0,0,95.72,378.22,-1.05,26.22,IDLE,2,10,False,24,21.027946,105.821347,0.0,full
EV_REC_0217,VF8VNF_0001,2,25,2026-01-03T06:15:00,37.31,2940,94.68,383.54,21.11,30.86,DRIVING_PASSENGER,2,10,False,25,21.055823,105.808144,0.433,full
EV_REC_0218,VF8VNF_0001,2,26,2026-01-03T06:30:00,16.66,1320,92.7,379.18,17.6,23.41,DRIVING_PASSENGER,2,10,False,26,21.023969,105.83832,0.176,full
EV_REC_0219,VF8VNF_0001,2,27,2026-01-03T06:45:00,11.82,994,92.5,380.56,14.36,30.87,DRIVING_PASSENGER,2,10,False,27,20.966867,105.842475,-0.268,full
EV_REC_0220,VF8VNF_0001,2,28,2026-01-03T07:00:00,0.0,0,39.4,370.57,-0.49,34.9,IDLE,2,10,False,28,21.027961,105.8348,0.0,full
EV_REC_0221,VF8VNF_0001,2,29,2026-01-03T07:15:00,0.0,0,92.51,383.85,-0.29,20.0,IDLE,2,10,False,29,21.023083,105.824519,0.0,full
EV_REC_0222,VF8VNF_0001,2,30,2026-01-03T07:30:00,32.89,2752,91.48,377.22,42.83,31.71,DRIVING_PASSENGER,2,10,False,30,21.041641,105.844347,-0.084,full
EV_REC_0223,VF8VNF_0001,2,31,2026-01-03T07:45:00,18.72,1561,90.43,377.14,8.77,29.36,DRIVING_PASSENGER,2,10,False,31,21.05716,105.797827,-0.181,full
EV_REC_0224,VF8VNF_0001,2,32,2026-01-03T08:00:00,44.54,3294,87.34,379.46,23.82,27.64,DRIVING_PASSENGER,2,10,False,32,21.00216,105.824817,0.162,full
EV_REC_0225,VF8VNF_0001,2,33,2026-01-03T08:15:00,18.69,1065,86.76,378.89,12.23,31.45,DRIVING_PASSENGER,2,10,False,33,21.045531,105.842362,0.158,full
EV_REC_0226,VF8VNF_0001,2,34,2026-01-03T08:30:00,0.0,0,41.13,374.49,-0.85,38.11,IDLE,2,10,False,34,21.014955,105.829806,0.0,full
EV_REC_0227,VF8VNF_0001,2,35,2026-01-03T08:45:00,31.65,2546,86.44,378.01,0.0,36.4,DRIVING_PASSENGER,2,10,False,35,21.036399,105.839498,-0.247,full
EV_REC_0228,VF8VNF_0001,2,36,2026-01-03T09:00:00,0.0,0,40.03,375.06,2.32,39.05,IDLE,2,10,False,36,21.019499,105.824936,0.0,full
EV_REC_0229,VF8VNF_0001,2,37,2026-01-03T09:15:00,0.0,0,40.18,368.6,-0.33,29.34,IDLE,2,10,False,37,21.023093,105.816827,0.0,full
EV_REC_0230,VF8VNF_0001,2,38,2026-01-03T09:30:00,21.85,1357,83.3,377.5,16.72,33.76,DRIVING_PASSENGER,2,10,False,38,20.992805,105.817904,0.033,full
EV_REC_0231,VF8VNF_0001,2,39,2026-01-03T09:45:00,43.87,3537,82.17,380.18,10.25,36.71,DRIVING_PASSENGER,2,10,False,39,21.001725,105.816369,-0.328,full
EV_REC_0232,VF8VNF_0001,2,40,2026-01-03T10:00:00,28.0,2014,82.24,374.52,0.0,41.17,DRIVING_PASSENGER,2,10,False,40,20.995207,105.810411,0.293,full
EV_REC_0233,VF8VNF_0001,2,41,2026-01-03T10:15:00,12.71,876,82.5,378.9,49.12,28.34,DEADHEAD,2,10,False,41,21.026178,105.87553,0.304,full
EV_REC_0234,VF8VNF_0001,2,42,2026-01-03T10:30:00,0.0,0,40.32,372.19,-1.43,24.59,IDLE,2,10,False,42,21.021118,105.820655,0.0,full
EV_REC_0235,VF8VNF_0001,2,43,2026-01-03T10:45:00,46.17,3858,77.96,375.57,20.65,38.23,DRIVING_PASSENGER,2,10,False,43,21.023489,105.82192,-0.293,full
EV_REC_0236,VF8VNF_0001,2,44,2026-01-03T11:00:00,0.0,0,42.56,375.66,-3.0,31.21,IDLE,2,10,False,44,21.030705,105.830093,0.0,full
EV_REC_0237,VF8VNF_0001,2,45,2026-01-03T11:15:00,7.6,606,78.36,378.31,15.67,30.9,DEADHEAD,2,10,False,45,21.014853,105.834883,0.229,full
EV_REC_0238,VF8VNF_0001,2,46,2026-01-03T11:30:00,0.0,0,76.93,375.69,3.35,32.91,IDLE,2,10,False,46,21.031215,105.830639,0.0,full
EV_REC_0239,VF8VNF_0001,2,47,2026-01-03T11:45:00,16.69,1437,75.81,376.71,8.56,26.84,DRIVING_PASSENGER,2,10,False,47,21.034651,105.85719,-0.089,full
EV_REC_0240,VF8VNF_0001,2,48,2026-01-03T12:00:00,0.0,0,39.98,369.88,0.84,26.68,IDLE,2,10,False,48,21.026125,105.824847,0.0,full
EV_REC_0241,VF8VNF_0001,2,49,2026-01-03T12:15:00,0.0,180,74.92,376.49,18.0,34.9,DRIVING_PASSENGER,2,10,False,49,21.020952,105.817321,0.0,full
EV_REC_0242,VF8VNF_0001,2,50,2026-01-03T12:30:00,0.0,0,41.46,373.99,0.93,33.01,IDLE,2,10,False,50,21.025489,105.830703,0.0,full
EV_REC_0243,VF8VNF_0001,2,51,2026-01-03T12:45:00,24.34,1644,71.67,374.29,2.43,35.22,DRIVING_PASSENGER,2,10,False,51,21.025799,105.848313,0.363,full
EV_REC_0244,VF8VNF_0001,2,52,2026-01-03T13:00:00,21.57,1138,72.19,370.43,13.89,28.79,DRIVING_PASSENGER,2,10,False,52,21.010226,105.817063,-0.015,full
EV_REC_0245,VF8VNF_0001,2,53,2026-01-03T13:15:00,0.0,0,72.2,377.56,-1.68,37.82,IDLE,2,10,False,53,21.027398,105.823928,0.0,full
EV_REC_0246,VF8VNF_0001,2,54,2026-01-03T13:30:00,0.0,0,39.35,372.73,1.77,24.25,IDLE,2,10,False,54,21.022404,105.830158,0.0,full
EV_REC_0247,VF8VNF_0001,2,55,2026-01-03T13:45:00,0.0,0,42.92,372.31,3.48,34.39,IDLE,2,10,False,55,21.027487,105.826204,0.0,full
EV_REC_0248,VF8VNF_0001,2,56,2026-01-03T14:00:00,0.0,0,41.93,372.9,-2.23,30.27,IDLE,2,10,False,56,21.028753,105.8203,0.0,full
EV_REC_0249,VF8VNF_0001,2,57,2026-01-03T14:15:00,0.0,0,41.87,371.92,-1.16,29.67,IDLE,2,10,False,57,21.031416,105.821121,0.0,full
EV_REC_0250,VF8VNF_0001,2,58,2026-01-03T14:30:00,0.0,0,40.6,372.83,1.1,42.04,IDLE,2,10,False,58,21.023355,105.822662,0.0,full
EV_REC_0251,VF8VNF_0001,2,59,2026-01-03T14:45:00,0.0,0,41.09,371.52,-0.82,33.06,IDLE,2,10,False,59,21.014113,105.818809,0.0,full
EV_REC_0252,VF8VNF_0001,2,60,2026-01-03T15:00:00,0.0,0,41.85,369.37,-4.31,36.04,IDLE,2,10,False,60,21.021623,105.833428,0.0,full
EV_REC_0253,VF8VNF_0001,2,61,2026-01-03T15:15:00,0.0,0,40.83,375.4,2.52,24.56,IDLE,2,10,False,61,21.023848,105.833908,0.0,full
EV_REC_0254,VF8VNF_0001,2,62,2026-01-03T15:30:00,0.0,0,39.67,369.16,0.43,24.4,IDLE,2,10,False,62,21.02804,105.830263,0.0,full
EV_REC_0255,VF8VNF_0001,2,63,2026-01-03T15:45:00,0.0,0,39.97,370.53,0.98,35.29,IDLE,2,10,False,63,21.029904,105.82368,0.0,full
EV_REC_0256,VF8VNF_0001,2,64,2026-01-03T16:00:00,0.0,0,42.11,370.02,-0.87,30.66,IDLE,2,10,False,64,21.02626,105.826749,0.0,full
EV_REC_0257,VF8VNF_0001,2,65,2026-01-03T16:15:00,0.0,0,41.36,372.91,0.52,40.7,IDLE,2,10,False,65,21.019067,105.820355,0.0,full
EV_REC_0258,VF8VNF_0001,2,66,2026-01-03T16:30:00,0.0,0,41.44,371.67,-2.35,29.75,IDLE,2,10,False,66,21.024877,105.822223,0.0,full
EV_REC_0259,VF8VNF_0001,2,67,2026-01-03T16:45:00,0.0,0,41.34,368.92,-2.27,28.54,IDLE,2,10,False,67,21.027463,105.836624,0.0,full
EV_REC_0260,VF8VNF_0001,2,68,2026-01-03T17:00:00,0.0,0,40.37,373.91,-2.27,26.65,IDLE,2,10,False,68,21.027477,105.823044,0.0,full
EV_REC_0261,VF8VNF_0001,2,69,2026-01-03T17:15:00,0.0,0,41.53,375.1,1.42,37.35,IDLE,2,10,False,69,21.017716,105.821517,0.0,full
EV_REC_0262,VF8VNF_0001,2,70,2026-01-03T17:30:00,0.0,0,42.01,367.44,2.83,28.39,IDLE,2,10,False,70,21.023518,105.822957,0.0,full
EV_REC_0263,VF8VNF_0001,2,71,2026-01-03T17:45:00,0.0,0,42.21,376.16,-1.74,37.55,IDLE,2,10,False,71,21.024388,105.82549,0.0,full
EV_REC_0264,VF8VNF_0001,2,72,2026-01-03T18:00:00,0.0,0,41.21,369.86,0.1,38.21,IDLE,2,10,False,72,21.024147,105.82342,0.0,full
EV_REC_0265,VF8VNF_0001,2,73,2026-01-03T18:15:00,0.0,0,40.85,371.19,0.31,35.34,IDLE,2,10,False,73,21.025053,105.826737,0.0,full
EV_REC_0266,VF8VNF_0001,2,74,2026-01-03T18:30:00,0.0,0,41.0,368.4,-0.27,24.67,IDLE,2,10,False,74,21.021802,105.828305,0.0,full
EV_REC_0267,VF8VNF_0001,2,75,2026-01-03T18:45:00,0.0,0,39.27,370.74,2.72,27.56,IDLE,2,10,False,75,21.013212,105.816986,0.0,full
EV_REC_0268,VF8VNF_0001,2,76,2026-01-03T19:00:00,0.0,0,41.84,367.88,-3.95,30.59,IDLE,2,10,False,76,21.034235,105.82205,0.0,full
EV_REC_0269,VF8VNF_0001,2,77,2026-01-03T19:15:00,0.0,0,40.89,375.24,1.98,31.13,IDLE,2,10,False,77,21.02404,105.819052,0.0,full
EV_REC_0270,VF8VNF_0001,2,78,2026-01-03T19:30:00,0.0,0,41.75,375.6,-0.65,43.62,IDLE,2,10,False,78,21.026028,105.828407,0.0,full
EV_REC_0271,VF8VNF_0001,2,79,2026-01-03T19:45:00,0.0,0,38.74,370.15,-1.72,27.63,IDLE,2,10,False,79,21.014708,105.833661,0.0,full
EV_REC_0272,VF8VNF_0001,2,80,2026-01-03T20:00:00,0.0,0,41.94,373.2,-1.03,34.43,IDLE,2,10,False,80,21.026702,105.828521,0.0,full
EV_REC_0273,VF8VNF_0001,2,81,2026-01-03T20:15:00,0.0,0,40.69,370.8,0.71,33.32,IDLE,2,10,False,81,21.020829,105.820246,0.0,full
EV_REC_0274,VF8VNF_0001,2,82,2026-01-03T20:30:00,0.0,0,40.93,369.26,5.43,27.47,IDLE,2,10,False,82,21.023861,105.828948,0.0,full
EV_REC_0275,VF8VNF_0001,2,83,2026-01-03T20:45:00,0.0,0,42.19,370.24,-37.02,34.78,CHARGING,2,10,False,83,21.023788,105.831578,0.0,full
EV_REC_0276,VF8VNF_0001,2,84,2026-01-03T21:00:00,0.0,0,43.03,368.12,-42.32,29.66,CHARGING,2,10,False,84,21.023396,105.81949,0.0,full
EV_REC_0277,VF8VNF_0001,2,85,2026-01-03T21:15:00,0.0,0,45.3,371.92,-51.98,25.0,CHARGING,2,10,False,85,21.028796,105.817305,0.0,full
EV_REC_0278,VF8VNF_0001,2,86,2026-01-03T21:30:00,0.0,0,46.97,368.87,-40.54,35.13,CHARGING,2,10,False,86,21.025536,105.822767,0.0,full
EV_REC_0279,VF8VNF_0001,2,87,2026-01-03T21:45:00,0.0,0,48.67,373.99,-55.21,35.83,CHARGING,2,10,False,87,21.029004,105.831036,0.0,full
EV_REC_0280,VF8VNF_0001,2,88,2026-01-03T22:00:00,0.0,0,48.55,371.03,-40.87,36.67,CHARGING,2,10,False,88,21.027061,105.824034,0.0,full
EV_REC_0281,VF8VNF_0001,2,89,2026-01-03T22:15:00,0.0,0,51.26,371.83,-39.4,27.79,CHARGING,2,10,False,89,21.030676,105.827325,0.0,full
EV_REC_0282,VF8VNF_0001,2,90,2026-01-03T22:30:00,0.0,0,52.43,373.97,-40.49,24.78,CHARGING,2,10,False,90,21.027431,105.828906,0.0,full
EV_REC_0283,VF8VNF_0001,2,91,2026-01-03T22:45:00,0.0,0,55.64,373.84,-14.15,29.95,CHARGING,2,10,False,91,21.027652,105.828347,0.0,full
EV_REC_0284,VF8VNF_0001,2,92,2026-01-03T23:00:00,0.0,0,59.5,374.85,-48.89,38.19,CHARGING,2,10,False,92,21.024257,105.828868,0.0,full
EV_REC_0285,VF8VNF_0001,2,93,2026-01-03T23:15:00,0.0,0,60.3,376.18,-33.46,29.29,CHARGING,2,10,False,93,21.018698,105.823989,0.0,full
EV_REC_0286,VF8VNF_0001,2,94,2026-01-03T23:30:00,0.0,0,61.57,375.46,-29.35,29.61,CHARGING,2,10,False,94,21.023795,105.831483,0.0,full
EV_REC_0287,VF8VNF_0001,2,95,2026-01-03T23:45:00,0.0,0,62.8,374.14,-54.98,34.24,CHARGING,2,10,False,95,21.029504,105.824105,0.0,full
EV_REC_0288,VF8VNF_0001,3,0,2026-01-04T00:00:00,0.0,0,74.8,379.54,-39.01,33.05,CHARGING,3,10,False,0,21.024471,105.825434,0.0,full
EV_REC_0289,VF8VNF_0001,3,1,2026-01-04T00:15:00,0.0,0,78.07,378.58,-40.43,32.95,CHARGING,3,10,False,1,21.02486,105.824073,0.0,full
EV_REC_0290,VF8VNF_0001,3,2,2026-01-04T00:30:00,0.0,0,81.08,377.69,-50.66,28.66,CHARGING,3,10,False,2,21.022534,105.825735,0.0,full
EV_REC_0291,VF8VNF_0001,3,3,2026-01-04T00:45:00,0.0,0,83.36,376.7,-47.73,32.45,CHARGING,3,10,False,3,21.020929,105.81892,0.0,full
EV_REC_0292,VF8VNF_0001,3,4,2026-01-04T01:00:00,0.0,0,84.78,377.56,-39.7,27.92,CHARGING,3,10,False,4,21.02719,105.829361,0.0,full
EV_REC_0293,VF8VNF_0001,3,5,2026-01-04T01:15:00,0.0,0,87.29,378.21,-27.72,29.34,CHARGING,3,10,False,5,21.027404,105.826809,0.0,full
EV_REC_0294,VF8VNF_0001,3,6,2026-01-04T01:30:00,0.0,0,88.28,381.32,-25.15,28.56,CHARGING,3,10,False,6,21.026365,105.824228,0.0,full
EV_REC_0295,VF8VNF_0001,3,7,2026-01-04T01:45:00,0.0,0,91.09,381.28,-26.39,30.49,CHARGING,3,10,False,7,21.028302,105.820692,0.0,full
EV_REC_0296,VF8VNF_0001,3,8,2026-01-04T02:00:00,0.0,0,91.67,374.01,-0.97,34.39,IDLE,3,10,False,8,21.031908,105.827654,0.0,full
EV_REC_0297,VF8VNF_0001,3,9,2026-01-04T02:15:00,0.0,0,92.55,378.2,-2.25,32.95,IDLE,3,10,False,9,21.024545,105.816736,0.0,full
EV_REC_0298,VF8VNF_0001,3,10,2026-01-04T02:30:00,0.0,0,92.17,376.29,0.32,32.56,IDLE,3,10,False,10,21.024917,105.841123,0.0,full
EV_REC_0299,VF8VNF_0001,3,11,2026-01-04T02:45:00,0.0,0,91.57,382.53,3.64,31.84,IDLE,3,10,False,11,21.029485,105.82734,0.0,full
EV_REC_0300,VF8VNF_0001,3,12,2026-01-04T03:00:00,0.0,0,92.07,377.61,0.67,30.35,IDLE,3,10,False,12,21.022401,105.82317,0.0,full
EV_REC_0301,VF8VNF_0001,3,13,2026-01-04T03:15:00,0.0,0,93.36,378.3,3.06,39.29,IDLE,3,10,False,13,21.020695,105.815781,0.0,full
EV_REC_0302,VF8VNF_0001,3,14,2026-01-04T03:30:00,0.0,0,91.68,376.48,0.03,31.6,IDLE,3,10,False,14,21.021668,105.81771,0.0,full
EV_REC_0303,VF8VNF_0001,3,15,2026-01-04T03:45:00,0.0,0,93.38,375.49,-2.23,35.58,IDLE,3,10,False,15,21.014397,105.827481,0.0,full
EV_REC_0304,VF8VNF_0001,3,16,2026-01-04T04:00:00,0.0,0,92.97,381.36,-1.3,34.25,IDLE,3,10,False,16,21.030466,105.826842,0.0,full
EV_REC_0305,VF8VNF_0001,3,17,2026-01-04T04:15:00,0.0,0,92.46,378.65,0.07,34.32,IDLE,3,10,False,17,21.023868,105.826173,0.0,full
EV_REC_0306,VF8VNF_0001,3,18,2026-01-04T04:30:00,0.0,0,89.9,376.84,1.79,38.21,IDLE,3,10,False,18,21.02791,105.821118,0.0,full
